unique_featureID,gene_ID,chr,start,end,strand,mean_diffsiELAVL1,mean_diffsiSam68,mean_diffsiCFIM25,mean_diff96,mean_diff72,mean_diff48,mean_diff24,mean_diff96hrs_prev,ctrl_siELAVL1,ctrl_siSam68,ctrl_siCFIM25,ctrl_96,ctrl_72,ctrl_48,ctrl_24,ctrl_96hrs_prev,condition_siELAVL1,condition_siSam68,condition_siCFIM25,condition_96,condition_72,condition_48,condition_24,condition_96hrs_prev,V5_siELAVL1,V5_siSam68,V5_siCFIM25,V5_96,V5_72,V5_48,V5_24,V5_96hrs_prev,twostep_gene_padj_siELAVL1,twostep_gene_padj_siSam68,twostep_gene_padj_siCFIM25,twostep_gene_padj_96,twostep_gene_padj_72,twostep_gene_padj_48,twostep_gene_padj_24,twostep_gene_padj_96hrs_prev,twostep_transcript_padj_siELAVL1,twostep_transcript_padj_siSam68,twostep_transcript_padj_siCFIM25,twostep_transcript_padj_96,twostep_transcript_padj_72,twostep_transcript_padj_48,twostep_transcript_padj_24,twostep_transcript_padj_96hrs_prev,lr_siELAVL1,lr_siSam68,lr_siCFIM25,lr_96,lr_72,lr_48,lr_24,lr_96hrs_prev,df_siELAVL1,df_siSam68,df_siCFIM25,df_96,df_72,df_48,df_24,df_96hrs_prev,pvalue_siELAVL1,pvalue_siSam68,pvalue_siCFIM25,pvalue_96,pvalue_72,pvalue_48,pvalue_24,pvalue_96hrs_prev,adj_pvalue_siELAVL1,adj_pvalue_siSam68,adj_pvalue_siCFIM25,adj_pvalue_96,adj_pvalue_72,adj_pvalue_48,adj_pvalue_24,adj_pvalue_96hrs_prev,mean_diff_across
AP1S2_AATAAA_chrX_start_15825807_end_15825808,AP1S2_ENSG00000182287.15,chrX,15825807,15825808,-,-0.072803316,0.020032304,-0.091819527,0.203328009,0.14408099,0.094943245,0.041918901,0.169160086,0.222659274,0.223469656,0.222636811,0.132539241,0.181403,0.159305883,0.181901914,0.251319768,0.149855959,0.24350196,0.130817284,0.33586725,0.325483989,0.254249127,0.223820815,0.420479854,12,12,12,40,40,40,40,47,0.49929995,0.259877485,1.17e-7,7.78e-6,0.005800684,0.080758026,0.236174679,0.190911224,NA,NA,0.053628994,5.35e-7,0.003561786,NA,NA,NA,1.852493892,0.085257994,4.432266945,26.03876392,9.645183155,6.299811246,1.170819438,4.005317788,1,1,1,1,1,1,1,1,0.173493618,0.770294488,0.035265639,3.35e-7,0.001898488,0.012075083,0.279232932,0.045356946,0.460448845,0.90647746,0.058819902,1.81e-6,0.006035881,0.035565827,0.470055259,0.107111473,0.1306862462
AP2A2_ATTAAA_chr11_start_1010918_end_1010919,AP2A2_ENSG00000183020.15,chr11,1010918,1010919,+,0.05134607,-0.024955152,0.07050963,-0.406782844,-0.336641962,-0.292553726,-0.189844323,-0.257669487,0.899830581,0.899095874,0.899011962,0.854460898,0.882099302,0.860287787,0.864499196,0.880676991,0.951176651,0.874140722,0.969521592,0.447678054,0.54545734,0.567734062,0.674654873,0.623007504,149,149,149,363,363,363,363,323,0.068230867,0.623052946,5.41e-4,6.7e-34,2.1e-29,2.88e-22,3.78e-8,0.003801529,NA,NA,0,0,0,0,0,0,6.618901063,0.786212658,13.53683515,154.0719059,133.520278,101.1637836,35.69303114,10.67665831,1,1,1,1,1,1,1,1,0.010090207,0.375247797,2.34e-4,2.2299999999999998e-35,6.9599999999999995e-31,8.469999999999999e-24,2.31e-9,0.001084959,0.078627823,0.66315888,6.45e-4,1.12e-33,3.37e-29,4.4800000000000005e-22,5.56e-8,0.005033525,-0.29669846839999997
AP5Z1_APA_chr7_start_4791749_end_4791750,AP5Z1_ENSG00000242802.9,chr7,4791749,4791750,+,-0.073947971,-0.052553207,-0.028004074,-0.301972722,-0.300132399,-0.184233986,-0.057474849,-0.364647305,0.926832161,0.923460964,0.92598294,0.938861309,0.927999122,0.95969402,0.960228822,0.928473704,0.85288419,0.870907757,0.897978866,0.636888587,0.627866723,0.775460034,0.902753973,0.563826399,370,370,370,1308,1308,1308,1308,1202,0.016384504,0.260497237,0.193188308,3.27e-46,1.6e-43,1.24e-44,2.19e-5,3.05e-19,0.003355319,NA,NA,1.48e-48,3.96e-46,3.36e-47,2.95e-6,3.1300000000000002e-21,12.36821368,4.261179382,1.737937878,215.363322,204.5618011,209.7874022,23.97403024,91.0813625,1,1,1,1,1,1,1,1,4.37e-4,0.038992841,0.187400323,9.29e-49,2.11e-46,1.53e-47,9.76e-7,1.38e-21,0.008608591,0.181861532,0.257690607,7.449999999999999e-47,1.98e-44,2.57e-45,1.43e-5,9.91e-20,-0.2416922522
ARHGAP35_ATTAAA_chr19_start_47001432_end_47001433,ARHGAP35_ENSG00000160007.20,chr19,47001432,47001433,+,-0.042754674,-0.163360947,0.191715012,-0.225242262,-0.223722248,-0.016338558,0.078047342,-0.178394151,0.327362885,0.327235233,0.327474815,0.319132249,0.337975034,0.274924456,0.261334519,0.241633112,0.284608211,0.163874286,0.519189827,0.093889987,0.114252787,0.258585898,0.33938186,0.063238961,52,52,52,46,46,46,46,27,0.441024072,2.35e-5,3.1e-17,1.51e-26,1.79e-20,0.83794391,0.064244624,3.11e-10,NA,9.28e-7,1.38e-10,8.639999999999999e-23,2.92e-22,NA,NA,9.03e-11,1.664067995,27.72602717,42.01264633,97.49315321,95.39727074,0.476542995,6.967180802,43.6256538,1,1,1,1,1,1,1,1,0.197054965,1.4e-7,9.07e-11,5.4e-23,1.56e-22,0.489992385,0.008301819,3.98e-11,0.490362566,9.78e-6,6.28e-10,1.3100000000000002e-21,4.4300000000000005e-21,0.628743133,0.035060388,9.52e-10,-0.1131299754
ARHGEF28_AATAAA_chr5_start_73941988_end_73941989,ARHGEF28_ENSG00000214944.10,chr5,73941988,73941989,+,-0.034228615,0.064360716,-0.182357204,0.222398676,0.23899178,0.137989333,0.06967632,0.232009152,0.401095212,0.400834617,0.400969242,0.267650412,0.267319068,0.278977166,0.264747326,0.363820246,0.366866597,0.465195333,0.218612038,0.490049088,0.506310848,0.416966499,0.334423646,0.595829398,284,284,284,363,363,363,363,290,0.242260209,0.333334964,1.13e-8,2.78e-8,8.72e-15,4.16e-5,0.016086545,1.49e-8,NA,NA,1.4e-7,1.58e-9,1.9e-15,3.6e-6,0.074055249,3.21e-10,1.059450015,2.604555192,28.53299039,37.35038788,64.4071075,22.98230007,5.059551361,41.14760724,1,1,1,1,1,1,1,1,0.303340657,0.106557051,9.21e-8,9.87e-10,1.01e-15,1.63e-6,0.024490577,1.41e-10,0.602110527,0.335532851,4.39e-7,7.55e-9,1.75e-14,1.36e-5,0.081543964,3.18e-9,0.18021305219999997
ARID2_AATAAA_chr12_start_45906539_end_45906540,ARID2_ENSG00000189079.18,chr12,45906539,45906540,+,0.143812029,-0.095584715,0.177437658,-0.254373032,-0.245023512,-0.170787499,-0.169832436,-0.392750451,0.718359985,0.722717721,0.721453041,0.691076079,0.706192601,0.659212493,0.721728416,0.743758269,0.862172014,0.627133006,0.8988907,0.436703047,0.461169089,0.488424994,0.55189598,0.351007818,58,58,58,113,113,113,113,90,0.284826698,0.373824819,0.00894352,4.42e-4,3.99e-4,0.009375394,0.035298752,0.001912306,NA,NA,0,0,0,0,0,0,2.880856671,2.053676908,7.91263866,14.09468069,14.75568149,8.63304642,6.49150297,12.12976388,1,1,1,1,1,1,1,1,0.089638322,0.151839102,0.004909061,1.74e-4,1.22e-4,0.003301191,0.01083913,4.96e-4,0.313823116,0.409093608,0.010188725,5.74e-4,5.26e-4,0.011789531,0.043089921,0.002602413,-0.24655338599999999
ARIH2_AATAAA_chr3_start_48985535_end_48985536,ARIH2_ENSG00000177479.20,chr3,48985535,48985536,+,-0.067637819,-0.005763473,-0.206439984,0.207709175,0.168616275,0.094139747,0.13020552,0.142816643,0.33833077,0.338109043,0.338179478,0.358544172,0.381027338,0.395005848,0.331351756,0.296641486,0.270692951,0.33234557,0.131739493,0.566253347,0.549643612,0.489145595,0.461557276,0.43945813,241,241,241,425,425,425,425,637,0.067594048,0.985592127,5.78e-20,2.47e-16,3.46e-10,4.92e-8,1.06e-7,5.97e-5,NA,NA,4.53e-17,1.32e-16,1.17e-9,1.52e-6,7.64e-8,0.005458828,6.643869732,0.03961779,71.35992759,69.34732541,38.24351644,24.63432809,31.04180638,9.213139144,1,1,1,1,1,1,1,1,0.009949758,0.842229749,2.98e-17,8.26e-17,6.24e-10,6.93e-7,2.53e-8,0.002402843,0.077825675,0.935093262,3.75e-16,1.29e-15,6.06e-9,6.15e-6,4.98e-7,0.00971692,0.148697472
ARL14EP_AATAAA_chr11_start_30336805_end_30336806,ARL14EP_ENSG00000152219.5,chr11,30336805,30336806,+,0.182067317,-0.145172313,0.445919591,-0.461490544,-0.408792225,-0.332249118,-0.173410015,-0.482546454,0.439898939,0.445361213,0.445340131,0.712940892,0.661856016,0.704295572,0.717832631,0.556176585,0.621966255,0.3001889,0.891259723,0.251450349,0.253063792,0.372046454,0.544422617,0.073630131,146,146,146,291,291,291,291,220,0.3366945,0.073345744,5.71e-20,1.94e-21,1.16e-12,1.81e-11,0.031239998,1.89e-12,NA,NA,5.3700000000000006e-21,4.97e-21,1.91e-14,5.19e-12,0.01483546,6.81e-15,3.238173081,8.16771338,89.22044666,89.47203296,59.8628182,49.15848063,7.913697925,63.63295639,1,1,1,1,1,1,1,1,0.071940817,0.004264263,3.53e-21,3.11e-21,1.02e-14,2.36e-12,0.004906188,1.5e-15,0.275385997,0.040147178,6.06e-20,6.83e-20,1.6e-13,4.54e-11,0.02282949,6.2e-14,-0.3716976712
ARL4A_AATAAA_chr7_start_12689175_end_12689176,ARL4A_ENSG00000122644.13,chr7,12689175,12689176,+,0.067455314,-0.092062547,0.183209958,-0.172576442,-0.499788721,-0.242216979,-0.239614637,-0.030012867,0.79299033,0.792320336,0.793748058,0.571159541,0.775140695,0.686255261,0.651572879,0.835529263,0.860445645,0.700257788,0.976958016,0.398583098,0.27535197300000003,0.444038282,0.411958242,0.805516396,106,106,106,213,213,213,213,160,0.667549098,0.509765564,4.69e-4,0.117315053,1.09e-6,0.006700001,0.008936876,0.825010152,NA,NA,0,NA,3.92e-8,0.001683699,0.001459104,NA,0.671135372,1.26123084,13.83821666,3.490241046,31.41139103,11.32342902,12.18197388,0.114089088,1,1,1,1,1,1,1,1,0.412656045,0.261418238,1.99e-4,0.061731596,2.09e-8,7.65e-4,4.83e-4,0.735535944,0.694746894,0.548710413,5.59e-4,0.104625339,1.66e-7,0.003377103,0.003241928,0.826820144,-0.2368419292
ARMCX3_APA_chrX_start_101626311_end_101626312,ARMCX3_ENSG00000102401.20,chrX,101626311,101626312,+,-0.042388584,-0.096872751000000007,0.167669155,-0.07596483,-0.138085677,-0.157709467,0.025119998,-0.344914132,0.496849459,0.497039365,0.497734465,0.505687366,0.543040449,0.656872107,0.541743322,0.532452277,0.454460875,0.400166614,0.66540362,0.429722536,0.404954772,0.49916264,0.566863319,0.187538145,25,25,25,56,56,56,56,85,0.751977561,0.419901295,0.114354113,0.210650277,0.025364794,0.039760092,0.806604142,0.001637018,NA,NA,NA,NA,0,0,NA,0,0.366462656,1.772727356,3.047968035,2.00089838,6.272136224,5.662881262,0.139814246,12.47434736,1,1,1,1,1,1,1,1,0.544938766,0.183044907,0.080838224,0.157206007,0.012265118,0.017327635,0.708465747,4.13e-4,0.773731117,0.456531107,0.123532319,0.232945181,0.030569959,0.048161854,0.828740845,0.002220013,-0.13831082160000002
ARRB1_AATAAA_chr11_start_75260127_end_75260128,ARRB1_ENSG00000137486.17,chr11,75260127,75260128,-,0.277963158,0.374194122,0.088192774,0.4179537,0.377194132,0.279092986,0.162592162,0.317228072,0.329378686,0.334441074,0.329057362,0.345734602,0.426618691,0.418047676,0.433334663,0.516241016,0.607341844,0.708635196,0.417250136,0.763688302,0.803812823,0.697140662,0.595926825,0.833469088,12,12,12,24,24,24,24,35,0.034688389,0.033048492,0.427409694,5.68e-8,4.16e-5,0.00160195,0.172097033,0.023873749,0,0,NA,1.82e-9,3.52e-6,9.64e-4,NA,0,8.411627829,8.129086296,0.851026276,37.07152189,22.71954142,12.36129339,3.069875968,6.778828012,1,1,1,1,1,1,1,1,0.003728287,0.004356069,0.356262171,1.14e-9,1.87e-6,4.38e-4,0.079755557,0.009224544,0.03997552,0.040749168,0.440819363,8.63e-9,1.14e-5,0.002063678,0.196934607,0.029675683,0.3108122104
ASAH1_AATAAA_chr8_start_18056451_end_18056452,ASAH1_ENSG00000104763.20,chr8,18056451,18056452,-,0.031870029,-0.193885289,0.101029049,0.127630943,0.142675184,0.165306843,0.111707636,0.249632539,0.792945942,0.78985273,0.790782486,0.782104975,0.803731433,0.74558072,0.706945825,0.651397379,0.824815971,0.595967441,0.891811535,0.909735918,0.946406617,0.910887563,0.818653462,0.901029918,38,38,38,26,26,26,26,54,0.801112766,0.152798006,0.198383805,0.096042936,0.025419551,0.062194205,0.327541765,0.00685942,NA,NA,NA,NA,0,NA,NA,0,0.227177618,4.306094517,2.080698734,3.408668616,6.266653183,4.731972308,1.712354544,9.39859147,1,1,1,1,1,1,1,1,0.633624525,0.037976051,0.149171878,0.064854752,0.012303132,0.029606916,0.190680165,0.002171522,0.828102352,0.178969065,0.211453314,0.109288739,0.030638201,0.074295996,0.36233715,0.008922321,0.159390629
ASPHD1_APA_chr16_start_29906053_end_29906054,ASPHD1_ENSG00000174939.11,chr16,29906053,29906054,+,0.040559874,0.04705721,0.104651797,-0.238414175,-0.144375843,-0.071400267,-0.020884882,-0.194471332,0.777898498,0.777654547,0.778656725,0.837792763,0.777127467,0.759268525,0.83605303500000006,0.893777624,0.818458373,0.824711757,0.883308522,0.599378589,0.632751624,0.687868258,0.815168153,0.699306292,115,115,115,219,219,219,219,419,0.708826141,0.662673828,0.036181324,4.93e-5,0.136470136,0.425952989,0.807200455,0.00125899,NA,NA,0,0,NA,NA,NA,0,0.502996804,0.650416677,5.168223679,18.57498557,2.973034853,1.033015857,0.138903727,13.03686394,1,1,1,1,1,1,1,1,0.478186304,0.419963746,0.023003727,1.63e-5,0.084662889,0.309451381,0.709373297,3.05e-4,0.734507846,0.696869302,0.040264813000000003,6.62e-5,0.153902176,0.459050558,0.829545166,0.001709767,-0.1339092998
ASPH_AATAAA_chr8_start_61624536_end_61624537,ASPH_ENSG00000198363.18,chr8,61624536,61624537,-,0.049676207,0.048544901,-0.090908521,-0.349392391,-0.367353271,-0.317703495,-0.226702385,-0.434182846,0.719029979,0.719417856,0.71934686,0.71207561,0.693378112,0.697440985,0.708910936,0.622175895,0.768706186,0.767962757,0.62843834,0.362683219,0.326024841,0.379737489,0.48220855,0.18799305,726,726,726,381,381,381,381,549,0.069812435,0.146951055,3.24e-11,4.1e-50,3.0799999999999997e-88,2.4099999999999997e-68,1.72e-22,5.45e-87,NA,NA,4.23e-5,1.5000000000000001e-30,2.22e-68,4.57e-49,3.6699999999999995e-23,6.109999999999999e-43,6.135999856,6.204064307,19.65651116,135.112483,308.8186213,220.5301157,102.6255401,193.5350393,1,1,1,1,1,1,1,1,0.013245662,0.012745731,9.27e-6,3.1199999999999997e-31,3.95e-69,6.93e-50,4.05e-24,5.38e-44,0.094634593,0.08704139,3.28e-5,1.2500000000000001e-29,8.749999999999999e-67,1.2999999999999998e-47,4.87e-22,1.29e-41,-0.3390668776
ATAT1_AATAAA_chr6_start_30646818_end_30646819,ATAT1_ENSG00000137343.18,chr6,30646818,30646819,+,-0.05980441,-0.118069033,-0.039523003,0.225087899,0.197882687,0.095992892,0.251415274,NA,0.757198768,0.757120955,0.756870459,0.577543246,0.568240876,0.666372859,0.494885085,NA,0.697394358,0.639051922,0.717347455,0.802631145,0.766123563,0.762365751,0.74630036,NA,52,52,52,102,102,102,102,NA,0.70704786,0.324951728,0.630164653,0.001075246,0.001722967,0.170618493,4.43e-4,NA,NA,NA,NA,0,0,NA,0,NA,0.509098789,2.397355592,0.332171537,12.30577478,11.73362445,2.730931268,15.89037658,NA,1,1,1,1,1,1,1,NA,0.475529244,0.121540549,0.564383198,4.52e-4,6.14e-4,0.098421879,6.71e-5,NA,0.732989821,0.358804047,0.640765319,0.001365392,0.002211364,0.193048057,5.98e-4,NA,0.19259468800000001
ATF6_AATAAA_chr1_start_161964068_end_161964069,ATF6_ENSG00000118217.7,chr1,161964068,161964069,+,-0.058244975,0.007511328,-0.234565369,0.387124773,0.529321684,0.339202056,0.367568444,0.348791142,0.430730797,0.431124761,0.430549854,0.208795646,0.226937229,0.214216757,0.157982923,0.227562112,0.372485822,0.438636089,0.19598448500000001,0.595920419,0.756258913,0.553418813,0.525551367,0.576353254,56,56,56,65,65,65,65,87,0.492421335,0.949436387,2.05e-8,1.1e-16,1.8099999999999998e-32,7.69e-21,5.5e-22,3.81e-7,NA,NA,0,0,0,0,0,0,1.488938342,0.019630103,34.26787957,73.50635504,147.8086142,94.48672431,101.3333346,30.24078984,1,1,1,1,1,1,1,1,0.222381255,0.88857508,4.8e-9,1e-17,5.2199999999999995e-34,2.47e-22,7.769999999999999e-24,3.82e-8,0.522132308,0.956086294,2.71e-8,1.68e-16,3.0599999999999996e-32,1.22e-20,8.88e-22,5.46e-7,0.3944016198
ATG12_APA_chr5_start_115831581_end_115831582,ATG12_ENSG00000145782.13,chr5,115831581,115831582,-,0.076229391,-0.112471251,0.208321047,-0.367442368,-0.400086349,-0.319542584,-0.053650754,-0.379355052,0.645863227,0.644970307,0.644366672,0.614460114,0.574495923,0.646120676,0.546709957,0.559168008,0.722092618,0.532499056,0.852687718,0.247017746,0.174409573,0.326578091,0.493059203,0.179812956,46,46,46,79,79,79,79,96,0.466147032,0.271934268,3.96e-4,1.68e-15,1.8300000000000003e-21,2.14e-13,0.744589565,1.52e-9,NA,NA,1.5e-4,3.32e-17,1.9e-20,1.43e-11,NA,1.89e-8,2.125057234,3.684050365,15.15949773,74.24016097,89.3062004,49.33229973,1.11004223,35.3388602,1,1,1,1,1,1,1,1,0.144907368,0.054935246,9.88e-5,6.92e-18,3.3800000000000003e-21,2.16e-12,0.292072769,2.77e-9,0.419019597,0.223042157,2.92e-4,1.17e-16,8.94e-20,4.18e-11,0.484035639,4.93e-8,-0.3040154214
ATG4B_ATTAAA_chr2_start_241672627_end_241672628,ATG4B_ENSG00000168397.17,chr2,241672627,241672628,+,0.009981114,-0.132331448,0.226701473,-0.384038157,-0.472559083,-0.36437179,-0.26219918,-0.437251429,0.678594234,0.67911707,0.679081813,0.691604278,0.745794183,0.728348969,0.683887872,0.67299212,0.688575349,0.546785622,0.905783286,0.307566121,0.273235101,0.36397718,0.421688692,0.235740691,155,155,155,289,289,289,289,351,0.926374795,0.028516104,4.11e-9,2.17e-19,1.5899999999999998e-31,1.09e-14,1.02e-8,2.5e-20,NA,0,0,5.43e-19,9.049999999999999e-31,1.77e-16,1.22e-9,5.46e-20,0.041504323,8.474641508,37.56601052,80.19166506,134.2470314,69.39898977,39.10394857,85.4267089,1,1,1,1,1,1,1,1,0.838567547,0.003601313,8.84e-10,3.4e-19,4.82e-31,8.04e-17,4.02e-10,2.4e-20,0.935511772,0.035539166,5.45e-9,6.34e-18,2.3700000000000002e-29,2.53e-15,1.14e-8,1.59e-18,-0.3840839278
ATG4C_AATAAA_chr1_start_62864368_end_62864369,ATG4C_ENSG00000125703.15,chr1,62864368,62864369,+,0.151243089,-0.039115401,0.191267663,-0.132505064,-0.281245965,-0.199324741,-0.150894148,-0.269302645,0.678300794,0.681982805,0.68138165,0.587815939,0.629948988,0.609654519,0.551816256,0.593105934,0.829543882,0.642867403,0.872649313,0.455310875,0.348703024,0.410329779,0.400922108,0.323803289,30,30,30,32,32,32,32,19,0.245726142,0.795554083,0.002923042,0.075112804,9.61e-5,0.002906056,0.106816417,0.074873367,NA,NA,0,NA,0,0,NA,NA,3.266848719,0.283249388,10.17200061,3.861690862,17.68341816,11.09323862,4.10081525,4.391739256,1,1,1,1,1,1,1,1,0.070693298,0.594579319,0.001425895,0.04940052,2.61e-5,8.66e-4,0.042862541,0.036113455,0.272434764,0.814298291,0.003367775,0.086394413,1.29e-4,0.003751728,0.125503827,0.089347251,-0.20665451260000003
ATG5_AATAAA_chr6_start_106185920_end_106185921,ATG5_ENSG00000057663.16,chr6,106185920,106185921,-,0.0867179,-0.049695458,0.208606026,-0.289728969,-0.244548092,-0.272580762,-0.2563661,-0.49078144,0.758563695,0.758452549,0.759025173,0.738424032,0.737174656,0.735410786,0.859356725,0.827911395,0.845281595,0.708757092,0.967631199,0.448695062,0.492626564,0.462830024,0.602990625,0.337129955,30,30,30,47,47,47,47,49,0.507248785,0.737015249,2.02e-4,3.79e-6,2.71e-4,1.26e-6,3.72e-7,1.51e-6,NA,NA,0,0,0,0,0,0,1.406463065,0.436608168,15.53072181,23.86340476,15.54225112,27.21240579,30.78764591,27.34117121,1,1,1,1,1,1,1,1,0.235644433,0.508764108,8.12e-5,1.03e-6,8.07e-5,1.82e-7,2.88e-8,1.71e-7,0.535784425,0.763616953,2.43e-4,5.14e-6,3.59e-4,1.76e-6,5.63e-7,2.16e-6,-0.3108010726
ATG7_APA_chr3_start_11555081_end_11555082,ATG7_ENSG00000197548.13,chr3,11555081,11555082,+,0.062648304,-0.143711221,0.092576382,-0.297737377,-0.33769221,-0.305291468,-0.11582497,-0.37451182,0.891542299,0.890326853,0.892841542,0.927998135,0.933986714,0.931554505,0.938088252,0.913196035,0.954190603,0.746615633,0.985417923,0.630260758,0.596294503,0.626263037,0.822263282,0.538684215,111,111,111,187,187,187,187,276,0.335531765,0.142995307,0.001771247,7.16e-14,1.77e-19,3.11e-20,8.85e-5,4.38e-6,NA,NA,0,0,0,0,0,0,2.4981855,4.519166031,11.17064329,60.31751484,87.00651443,91.59675639,19.29100852,25.07799722,1,1,1,1,1,1,1,1,0.11397755,0.033517166,8.31e-4,8.07e-15,1.08e-20,1.0600000000000001e-21,1.12e-5,5.51e-7,0.364649069,0.166383573,0.00205949,1.05e-13,2.75e-19,4.93e-20,1.26e-4,6.24e-6,-0.286211569
ATP5MJ_AATAAA_chr14_start_103912516_end_103912517,ATP5MJ_ENSG00000156411.10,chr14,103912516,103912517,-,-0.014788944,-0.016751439,0.039175303,-0.216531799,-0.191115636,-0.120608821,-0.055340733,-0.327745707,0.89836411,0.898662506,0.898784342,0.905088273,0.91491034,0.896529653,0.908506425,0.903232765,0.883575166,0.881911067,0.937959645,0.688556474,0.723794703,0.775920832,0.853165692,0.575487058,3362,3362,3362,3581,3581,3581,3581,4587,0.587341421,0.439127346,3.16e-4,5.5900000000000004e-70,3.9699999999999996e-72,5.46e-25,1.34e-8,2.22e-75,NA,NA,0,0,0,0,0,0,0.9906122,1.655618982,14.62114636,321.593816,332.3988921,113.9019218,37.87856046,348.908446,1,1,1,1,1,1,1,1,0.319592793,0.19819588,1.31e-4,6.51e-72,2.89e-74,1.37e-26,7.53e-10,7.33e-78,0.618724333,0.475521797,3.78e-4,1.07e-69,7.92e-72,8.72e-25,2e-8,4.54e-75,-0.1822685392
ATP6V0A2_AATAAA_chr12_start_123761751_end_123761752,ATP6V0A2_ENSG00000185344.15,chr12,123761751,123761752,+,-0.140090728,0.027816823,-0.233850409,0.319179952,0.288606839,0.204280978,2.02e-4,0.425529669,0.466359584,0.466151874,0.465867214,0.437782965,0.452973334,0.497354443,0.508874131,0.278474162,0.326268856,0.493968697,0.232016805,0.756962916,0.741580173,0.701635421,0.509076456,0.704003831,69,69,69,104,104,104,104,112,0.136451978,0.902085866,1.84e-5,4.66e-8,2.73e-9,0.001411493,0.872037507,5.54e-15,NA,NA,3.61e-5,2.43e-9,7.65e-11,2.17e-4,NA,5.69e-16,6.332622418,0.296121132,17.86040366,37.86076921,44.93376236,16.47113759,-0.001260583,68.52431449,1,1,1,1,1,1,1,1,0.011853691,0.586324404,2.38e-5,7.6e-10,2.04e-11,4.94e-5,1,1.25e-16,0.08767717,0.808946578,7.89e-5,5.9e-9,2.33e-10,2.96e-4,1,5.58e-15,0.24755988760000003
ATP6V1C1_AATAAA_chr8_start_103073048_end_103073049,ATP6V1C1_ENSG00000155097.12,chr8,103073048,103073049,+,-0.123312261,0.007558855,-0.166522205,0.263148145,0.226489151,0.152552993,0.070686536,0.291329389,0.332277808,0.332046184,0.332609153,0.25520981,0.24337513,0.250568161,0.263902474,0.318515235,0.208965548,0.339605039,0.166086949,0.518357955,0.46986428,0.403121154,0.334589011,0.609844623,98,98,98,404,404,404,404,546,0.028369786,0.739782352,3.57e-8,3.44e-51,3.42e-28,4.35e-19,1.43e-4,5.76e-19,0.008267891,NA,1.89e-5,1.7399999999999998e-32,2.2400000000000003e-21,4.42e-14,0.024228648,1.34e-14,11.97896047,0.062899103,20.4172758,144.9711688,94.55579232,61.69182304,9.956854816,64.10447272,1,1,1,1,1,1,1,1,5.38e-4,0.801971111,6.23e-6,2.18e-33,2.38e-22,4.02e-15,0.001602516,1.18e-15,0.010105937,0.921178132,2.26e-5,9.8e-32,6.680000000000001e-21,1.07e-13,0.008940269,4.95e-14,0.20084124279999999
ATPAF1_AATAAA_chr1_start_46635046_end_46635047,ATPAF1_ENSG00000123472.13,chr1,46635046,46635047,-,0.062488156,-0.014539713,0.042228424,-0.228160954,-0.141377368,-0.034026382,-0.033516454,-0.224132816,0.816111898,0.816433573,0.81060915,0.933887733,0.939185369,0.892721759,0.936238403,0.835295667,0.878600054,0.80189386,0.852837575,0.705726779,0.797808001,0.858695377,0.902721949,0.611162851,56,56,56,177,177,177,177,157,0.250537164,0.837721995,0.447354285,1.59e-14,6.52e-7,0.253708399,0.153445824,6.33e-5,NA,NA,NA,0,0,NA,NA,1.2e-5,3.206883575,0.182633125,0.784503508,63.42339151,27.92325604,1.966604901,3.313717682,20.7281175,1,1,1,1,1,1,1,1,0.073329029,0.669120072,0.375767336,1.67e-15,1.26e-7,0.160808694,0.068703901,5.29e-6,0.278423573,0.856049663,0.46078944,2.35e-14,9.1e-7,0.282407636,0.176128168,4.82e-5,-0.1322427948
ATXN3_AATAAA_chr14_start_92058552_end_92058553,ATXN3_ENSG00000066427.25,chr14,92058552,92058553,-,-0.179970091,0.101674189,-0.227372623,0.265868978,0.168763954,0.193356327,0.13348422,0.261631959,0.296076573,0.29605311,0.29638528,0.161144072,0.219717351,0.180880267,0.131085753,0.266669616,0.116106482,0.397727299,0.069012657,0.42701305,0.388481305,0.374236594,0.264569972,0.528301574,31,31,31,66,66,66,66,73,0.007873072,0.193573609,5.72e-6,2.05e-4,0.014410795,4.59e-4,0.038656725,0.109376856,0.001538075,NA,4.74e-7,1.11e-4,0.003017142,3.04e-4,0.045147973,NA,13.82934357,2.565948462,26.17418291,15.8317616,9.950354753,14.52394899,5.924621725,5.002732469,1,1,1,1,1,1,1,1,2e-4,0.109187055,3.12e-7,6.92e-5,0.001608184,1.38e-4,0.014930743,0.025307334,0.004915201,0.340128617,1.37e-6,2.47e-4,0.005209196,7.53e-4,0.055513122,0.067993988,0.2046210876
