gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,ctrl_DMSO_1,ctrl_DMSO_2,ctrl_DMSO_3,Sam68_DMSO_1,Sam68_DMSO_2,Sam68_DMSO_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
ACTB_ENSG00000075624.17,PAS7789_APA_0.05,0.761666144,NA,ACTB_ENSG00000075624.17,0.365107093,1,0.545683477,0.7856063,ACTB_ENSG00000075624.17,0.012137106,0.012137106,0.012137106,0.013663745,0.013663745,0.013663745,0.001526639,chr7,5527667,5527668,160,-,ENSG00000075624.17,ACTB,UTR3
ACTG1_ENSG00000184009.13,PAS16948_AATAAA_0.2,0.960463447,NA,ACTG1_ENSG00000184009.13,0.012154368,1,0.912213607,0.965616039,ACTG1_ENSG00000184009.13,0.99654238,0.99654238,0.99654238,0.996424612,0.996424612,0.996424612,-1.18E-04,chr17,81509972,81509973,16798,-,ENSG00000184009.13,ACTG1,UTR3
ACTG1_ENSG00000184009.13,PAS16949_APA_0.25,0.960463447,NA,ACTG1_ENSG00000184009.13,0.012154368,1,0.912213607,0.965616039,ACTG1_ENSG00000184009.13,0.00345762,0.00345762,0.00345762,0.003575388,0.003575388,0.003575388,1.18E-04,chr17,81510571,81510572,10,-,ENSG00000184009.13,ACTG1,UTR3
ACTN4_ENSG00000130402.14,PAS17642_APA_0.05,0.57470684,NA,ACTN4_ENSG00000130402.14,0.947370764,1,0.330389451,0.617128694,ACTN4_ENSG00000130402.14,0.626727506,0.626727506,0.626727506,0.657818738,0.657818738,0.657818738,0.031091233,chr19,38730256,38730257,18,+,ENSG00000130402.14,ACTN4,UTR3
ACTN4_ENSG00000130402.14,PAS17643_AATAAA_0.2,0.57470684,NA,ACTN4_ENSG00000130402.14,0.947370764,1,0.330389451,0.617128694,ACTN4_ENSG00000130402.14,0.373272494,0.373272494,0.373272494,0.342181262,0.342181262,0.342181262,-0.031091233,chr19,38730529,38730530,1304,+,ENSG00000130402.14,ACTN4,UTR3
ACTR10_ENSG00000131966.14,PAS13671_AATAAA_0.2,0.679510692,NA,ACTR10_ENSG00000131966.14,0.597473494,1,0.43954363,0.712734255,ACTR10_ENSG00000131966.14,0.965730658,0.965730658,0.965730658,0.950514853,0.950514853,0.950514853,-0.015215805,chr14,58234788,58234789,239,+,ENSG00000131966.14,ACTR10,UTR3
ACTR10_ENSG00000131966.14,PAS13672_APA_0.2,0.679510692,NA,ACTR10_ENSG00000131966.14,0.597473494,1,0.43954363,0.712734255,ACTR10_ENSG00000131966.14,0.034269342,0.034269342,0.034269342,0.049485147,0.049485147,0.049485147,0.015215805,chr14,58235631,58235632,41,+,ENSG00000131966.14,ACTR10,UTR3
ACTR1A_ENSG00000138107.13,PAS10710_AATAAA_0.1,0.148180601,NA,ACTR1A_ENSG00000138107.13,4.413122086,1,0.035663513,0.173323022,ACTR1A_ENSG00000138107.13,0.660120319,0.660120319,0.660120319,0.733486039,0.733486039,0.733486039,0.073365719,chr10,102479229,102479230,215,-,ENSG00000138107.13,ACTR1A,UTR3
ACTR1A_ENSG00000138107.13,PAS10711_None_0.1,0.148180601,NA,ACTR1A_ENSG00000138107.13,4.413122086,1,0.035663513,0.173323022,ACTR1A_ENSG00000138107.13,0.339879681,0.339879681,0.339879681,0.266513961,0.266513961,0.266513961,-0.073365719,chr10,102480808,102480809,38,-,ENSG00000138107.13,ACTR1A,UTR3
ACTR3_ENSG00000115091.12,PAS2398_AATAAA_0.2,0.381728005,NA,ACTR3_ENSG00000115091.12,1.984262227,1,0.158942109,0.417384563,ACTR3_ENSG00000115091.12,0.591091315,0.591091315,0.591091315,0.637558774,0.637558774,0.637558774,0.046467459,chr2,113958254,113958255,142,+,ENSG00000115091.12,ACTR3,UTR3
ACTR3_ENSG00000115091.12,PAS2399_AATAAA_0.15,0.381728005,NA,ACTR3_ENSG00000115091.12,1.984262227,1,0.158942109,0.417384563,ACTR3_ENSG00000115091.12,0.408908685,0.408908685,0.408908685,0.362441226,0.362441226,0.362441226,-0.046467459,chr2,113958593,113958595,11,+,ENSG00000115091.12,ACTR3,UTR3
ACVR2B_ENSG00000114739.14,PAS3479_APA_0.2,0.457607724,NA,ACVR2B_ENSG00000114739.14,1.532995397,1,0.215663445,0.49360069,ACVR2B_ENSG00000114739.14,0.690917032,0.690917032,0.690917032,0.753372276,0.753372276,0.753372276,0.062455244,chr3,38483450,38483451,49,+,ENSG00000114739.14,ACVR2B,UTR3
ACVR2B_ENSG00000114739.14,PAS3480_AATAAA_0.2,0.457607724,NA,ACVR2B_ENSG00000114739.14,1.532995397,1,0.215663445,0.49360069,ACVR2B_ENSG00000114739.14,0.309082968,0.309082968,0.309082968,0.246627724,0.246627724,0.246627724,-0.062455244,chr3,38493139,38493140,30,+,ENSG00000114739.14,ACVR2B,UTR3
ADAM10_ENSG00000137845.15,PAS14749_None_0.1,0.974331729,NA,ADAM10_ENSG00000137845.15,0.118757164,1,0.730386374,0.887442616,ADAM10_ENSG00000137845.15,0.073245236,0.073245236,0.073245236,0.082290655,0.082290655,0.082290655,0.009045419,chr15,58593148,58593149,23,-,ENSG00000137845.15,ADAM10,UTR3
ADAM10_ENSG00000137845.15,PAS14751_AATAAA_0.4,0.974331729,NA,ADAM10_ENSG00000137845.15,0.002638036,1,0.959037211,0.983840125,ADAM10_ENSG00000137845.15,0.062744595,0.062744595,0.062744595,0.064109236,0.064109236,0.064109236,0.001364641,chr15,58597190,58597191,22,-,ENSG00000137845.15,ADAM10,UTR3
ADAM10_ENSG00000137845.15,PAS14750_AATAAA_0.3,0.974331729,NA,ADAM10_ENSG00000137845.15,-0.016257655,1,1,1,ADAM10_ENSG00000137845.15,0.864010169,0.864010169,0.864010169,0.85360011,0.85360011,0.85360011,-0.01041006,chr15,58595395,58595396,210,-,ENSG00000137845.15,ADAM10,UTR3
ADAM9_ENSG00000168615.13,PAS8270_AATAAA_0.1,0.519816149,NA,ADAM9_ENSG00000168615.13,1.208032766,1,0.271722078,0.559157562,ADAM9_ENSG00000168615.13,0.96827078,0.96827078,0.96827078,0.952241938,0.952241938,0.952241938,-0.016028843,chr8,39105000,39105001,320,+,ENSG00000168615.13,ADAM9,UTR3
ADAM9_ENSG00000168615.13,PAS8271_ATTAAA_0.3,0.519816149,NA,ADAM9_ENSG00000168615.13,1.208032766,1,0.271722078,0.559157562,ADAM9_ENSG00000168615.13,0.03172922,0.03172922,0.03172922,0.047758062,0.047758062,0.047758062,0.016028843,chr8,39105257,39105258,23,+,ENSG00000168615.13,ADAM9,UTR3
ADAMTS12_ENSG00000151388.11,PAS5925_AATAAA_0.15,0.220555653,NA,ADAMTS12_ENSG00000151388.11,3.373848819,1,0.06623884,0.250658494,ADAMTS12_ENSG00000151388.11,0.270761073,0.270761073,0.270761073,0.13535912,0.13535912,0.13535912,-0.135401953,chr5,33523535,33523536,45,-,ENSG00000151388.11,ADAMTS12,UTR3
ADAMTS12_ENSG00000151388.11,PAS5926_ATTAAA_0.15,0.220555653,NA,ADAMTS12_ENSG00000151388.11,3.373848819,1,0.06623884,0.250658494,ADAMTS12_ENSG00000151388.11,0.729238927,0.729238927,0.729238927,0.86464088,0.86464088,0.86464088,0.135401953,chr5,33751318,33751319,41,-,ENSG00000151388.11,ADAMTS12,UTR3
ADAMTSL4_ENSG00000143382.16,PAS584_AATAAA_0.2,0.513463875,NA,ADAMTSL4_ENSG00000143382.16,1.243430611,1,0.264810914,0.552242875,ADAMTSL4_ENSG00000143382.16,0.171245396,0.171245396,0.171245396,0.117529584,0.117529584,0.117529584,-0.053715812,chr1,150558744,150558745,24,+,ENSG00000143382.16,ADAMTSL4,UTR3
ADAMTSL4_ENSG00000143382.16,PAS585_ATTAAA_0.25,0.513463875,NA,ADAMTSL4_ENSG00000143382.16,1.243430611,1,0.264810914,0.552242875,ADAMTSL4_ENSG00000143382.16,0.828754604,0.828754604,0.828754604,0.882470416,0.882470416,0.882470416,0.053715812,chr1,150560931,150560932,139,+,ENSG00000143382.16,ADAMTSL4,UTR3
ADAMTSL5_ENSG00000185761.11,PAS17923_None_0.2,0.75355352,NA,ADAMTSL5_ENSG00000185761.11,0.390131841,1,0.532230109,0.777063361,ADAMTSL5_ENSG00000185761.11,0.454594531,0.454594531,0.454594531,0.53062624,0.53062624,0.53062624,0.076031709,chr19,1505023,1505024,16,-,ENSG00000185761.11,ADAMTSL5,UTR3
ADAMTSL5_ENSG00000185761.11,PAS17924_None_0.1,0.75355352,NA,ADAMTSL5_ENSG00000185761.11,0.390131841,1,0.532230109,0.777063361,ADAMTSL5_ENSG00000185761.11,0.545405469,0.545405469,0.545405469,0.46937376,0.46937376,0.46937376,-0.076031709,chr19,1505725,1505726,20,-,ENSG00000185761.11,ADAMTSL5,UTR3
ADAR_ENSG00000160710.18,PAS1654_AATAAA_0.4,0.118664713,NA,ADAR_ENSG00000160710.18,5.03699624,1,0.024811476,0.138721809,ADAR_ENSG00000160710.18,0.816783437,0.816783437,0.816783437,0.864479213,0.864479213,0.864479213,0.047695776,chr1,154582068,154582069,139,-,ENSG00000160710.18,ADAR,UTR3
ADAR_ENSG00000160710.18,PAS1655_APA_0.35,0.118664713,NA,ADAR_ENSG00000160710.18,5.03699624,1,0.024811476,0.138721809,ADAR_ENSG00000160710.18,0.183216563,0.183216563,0.183216563,0.135520787,0.135520787,0.135520787,-0.047695776,chr1,154582301,154582302,26,-,ENSG00000160710.18,ADAR,UTR3
ADARB1_ENSG00000197381.18,PAS19105_AATAAA_0.15,0.100371019,NA,ADARB1_ENSG00000197381.18,8.052329087,1,0.004544519,0.041755877,ADARB1_ENSG00000197381.18,0.786903642,0.786903642,0.786903642,0.890743775,0.890743775,0.890743775,0.103840134,chr21,45226558,45226559,315,+,ENSG00000197381.18,ADARB1,UTR3
ADARB1_ENSG00000197381.18,PAS19103_AATAAA_0.25,0.100371019,NA,ADARB1_ENSG00000197381.18,4.035911853,1,0.044541598,0.196357136,ADARB1_ENSG00000197381.18,0.15077494,0.15077494,0.15077494,0.083531347,0.083531347,0.083531347,-0.067243592,chr21,45222580,45222581,18,+,ENSG00000197381.18,ADARB1,UTR3
ADARB1_ENSG00000197381.18,PAS19104_APA_0.3,0.100371019,NA,ADARB1_ENSG00000197381.18,3.176612623,1,0.074699439,0.272629542,ADARB1_ENSG00000197381.18,0.062321419,0.062321419,0.062321419,0.025724878,0.025724878,0.025724878,-0.036596541,chr21,45224241,45224242,12,+,ENSG00000197381.18,ADARB1,UTR3
ADAT2_ENSG00000189007.16,PAS7277_None_0.25,0.946348253,NA,ADAT2_ENSG00000189007.16,0.021582488,1,0.883203221,0.953632742,ADAT2_ENSG00000189007.16,0.551161125,0.551161125,0.551161125,0.528387951,0.528387951,0.528387951,-0.022773174,chr6,143426990,143426991,15,-,ENSG00000189007.16,ADAT2,UTR3
ADAT2_ENSG00000189007.16,PAS7278_APA_0.3,0.946348253,NA,ADAT2_ENSG00000189007.16,0.021582488,1,0.883203221,0.953632742,ADAT2_ENSG00000189007.16,0.448838875,0.448838875,0.448838875,0.471612049,0.471612049,0.471612049,0.022773174,chr6,143427220,143427221,11,-,ENSG00000189007.16,ADAT2,UTR3
ADGRL2_ENSG00000117114.21,PAS408_AATAAA_0.45,0.449190413,NA,ADGRL2_ENSG00000117114.21,1.582745175,1,0.208365716,0.486341101,ADGRL2_ENSG00000117114.21,0.494483743,0.494483743,0.494483743,0.597651894,0.597651894,0.597651894,0.10316815,chr1,81991811,81991813,14,+,ENSG00000117114.21,ADGRL2,UTR3
ADGRL2_ENSG00000117114.21,PAS409_AATAAA_0.3,0.449190413,NA,ADGRL2_ENSG00000117114.21,1.582745175,1,0.208365716,0.486341101,ADGRL2_ENSG00000117114.21,0.505516257,0.505516257,0.505516257,0.402348106,0.402348106,0.402348106,-0.10316815,chr1,81992421,81992422,59,+,ENSG00000117114.21,ADGRL2,UTR3
ADH5_ENSG00000197894.12,PAS5192_AATAAA_0.15,1.34E-05,0,ADH5_ENSG00000197894.12,26.29980384,1,2.92E-07,1.81E-05,ADH5_ENSG00000197894.12,0.056597538,0.056597538,0.056597538,0.15149223,0.15149223,0.15149223,0.094894692,chr4,99070980,99070981,28,-,ENSG00000197894.12,ADH5,UTR3
ADH5_ENSG00000197894.12,PAS5193_AATAAA_0.2,1.34E-05,0,ADH5_ENSG00000197894.12,26.29980384,1,2.92E-07,1.81E-05,ADH5_ENSG00000197894.12,0.943402462,0.943402462,0.943402462,0.84850777,0.84850777,0.84850777,-0.094894692,chr4,99072158,99072159,314,-,ENSG00000197894.12,ADH5,UTR3
ADI1_ENSG00000182551.14,PAS2742_ATTAAA_0.25,0.196678195,NA,ADI1_ENSG00000182551.14,3.686854287,1,0.054842958,0.222928927,ADI1_ENSG00000182551.14,0.173501884,0.173501884,0.173501884,0.233358418,0.233358418,0.233358418,0.059856534,chr2,3497923,3497924,68,-,ENSG00000182551.14,ADI1,UTR3
ADI1_ENSG00000182551.14,PAS2743_AATAAA_0.2,0.196678195,NA,ADI1_ENSG00000182551.14,3.686854287,1,0.054842958,0.222928927,ADI1_ENSG00000182551.14,0.826498116,0.826498116,0.826498116,0.766641582,0.766641582,0.766641582,-0.059856534,chr2,3498453,3498454,450,-,ENSG00000182551.14,ADI1,UTR3
ADK_ENSG00000156110.15,PAS10058_AATAAA_0.3,0.220574908,NA,ADK_ENSG00000156110.15,4.931474557,1,0.026371805,0.143739636,ADK_ENSG00000156110.15,0.786518233,0.786518233,0.786518233,0.688214987,0.688214987,0.688214987,-0.098303246,chr10,74708537,74708538,155,+,ENSG00000156110.15,ADK,UTR3
ADK_ENSG00000156110.15,PAS10059_AATAAA_0.45,0.220574908,NA,ADK_ENSG00000156110.15,4.690334391,1,0.030332744,0.155896195,ADK_ENSG00000156110.15,0.131077441,0.131077441,0.131077441,0.213356353,0.213356353,0.213356353,0.082278912,chr10,74709022,74709023,40,+,ENSG00000156110.15,ADK,UTR3
ADK_ENSG00000156110.15,PAS10060_AATAAA_0.4,0.220574908,NA,ADK_ENSG00000156110.15,0.300694053,1,0.583447639,0.808146672,ADK_ENSG00000156110.15,0.082404326,0.082404326,0.082404326,0.098428659,0.098428659,0.098428659,0.016024333,chr10,74709290,74709291,19,+,ENSG00000156110.15,ADK,UTR3
ADM2_ENSG00000128165.9,PAS19419_APA_0.15,0.783098692,NA,ADM2_ENSG00000128165.9,0.311679763,1,0.57665124,0.80415024,ADM2_ENSG00000128165.9,0.117936535,0.117936535,0.117936535,0.093920196,0.093920196,0.093920196,-0.024016339,chr22,50483855,50483856,11,+,ENSG00000128165.9,ADM2,UTR3
ADM2_ENSG00000128165.9,PAS19420_AATAAA_0.4,0.783098692,NA,ADM2_ENSG00000128165.9,0.311679763,1,0.57665124,0.80415024,ADM2_ENSG00000128165.9,0.882063465,0.882063465,0.882063465,0.906079804,0.906079804,0.906079804,0.024016339,chr22,50486434,50486435,85,+,ENSG00000128165.9,ADM2,UTR3
ADNP_ENSG00000101126.18,PAS18971_AATAAA_0.2,0.248807576,NA,ADNP_ENSG00000101126.18,3.067117545,1,0.079891011,0.282375719,ADNP_ENSG00000101126.18,0.6192038,0.6192038,0.6192038,0.677376105,0.677376105,0.677376105,0.058172305,chr20,50889049,50889050,192,-,ENSG00000101126.18,ADNP,UTR3
ADNP_ENSG00000101126.18,PAS18972_AATAAA_0.35,0.248807576,NA,ADNP_ENSG00000101126.18,3.067117545,1,0.079891011,0.282375719,ADNP_ENSG00000101126.18,0.3807962,0.3807962,0.3807962,0.322623895,0.322623895,0.322623895,-0.058172305,chr20,50890345,50890346,49,-,ENSG00000101126.18,ADNP,UTR3
ADO_ENSG00000181915.5,PAS9986_AATAAA_0.15,0.030184281,0,ADO_ENSG00000181915.5,8.343930157,1,0.00386978,0.037397479,ADO_ENSG00000181915.5,0.433607573,0.433607573,0.433607573,0.609447109,0.609447109,0.609447109,0.175839536,chr10,62807335,62807336,12,+,ENSG00000181915.5,ADO,UTR3
ADO_ENSG00000181915.5,PAS9987_AATAAA_0.25,0.030184281,0,ADO_ENSG00000181915.5,8.343930157,1,0.00386978,0.037397479,ADO_ENSG00000181915.5,0.566392427,0.566392427,0.566392427,0.390552891,0.390552891,0.390552891,-0.175839536,chr10,62808470,62808471,30,+,ENSG00000181915.5,ADO,UTR3
ADSS2_ENSG00000035687.10,PAS1999_AATAAA_0.2,0.054440385,NA,ADSS2_ENSG00000035687.10,7.211772531,1,0.007242693,0.057939919,ADSS2_ENSG00000035687.10,0.081276896,0.081276896,0.081276896,0.029338232,0.029338232,0.029338232,-0.051938664,chr1,244409475,244409476,75,-,ENSG00000035687.10,ADSS2,UTR3
ADSS2_ENSG00000035687.10,PAS1997_ATTAAA_0.1,0.054440385,NA,ADSS2_ENSG00000035687.10,3.812009657,1,0.050886361,0.213492594,ADSS2_ENSG00000035687.10,0.311963781,0.311963781,0.311963781,0.392338265,0.392338265,0.392338265,0.080374484,chr1,244408494,244408495,63,-,ENSG00000035687.10,ADSS2,UTR3
ADSS2_ENSG00000035687.10,PAS1998_ATTAAA_0.2,0.054440385,NA,ADSS2_ENSG00000035687.10,0.475049953,1,0.490673081,0.749838985,ADSS2_ENSG00000035687.10,0.606759323,0.606759323,0.606759323,0.578323502,0.578323502,0.578323502,-0.02843582,chr1,244408847,244408848,155,-,ENSG00000035687.10,ADSS2,UTR3
AEBP2_ENSG00000139154.16,PAS11961_AATAAA_0.35,0.876417807,NA,AEBP2_ENSG00000139154.16,0.111892107,1,0.738000197,0.890378111,AEBP2_ENSG00000139154.16,0.906907853,0.906907853,0.906907853,0.919425986,0.919425986,0.919425986,0.012518133,chr12,19520222,19520223,116,+,ENSG00000139154.16,AEBP2,UTR3
AEBP2_ENSG00000139154.16,PAS11962_None_0.25,0.876417807,NA,AEBP2_ENSG00000139154.16,0.111892107,1,0.738000197,0.890378111,AEBP2_ENSG00000139154.16,0.093092147,0.093092147,0.093092147,0.080574014,0.080574014,0.080574014,-0.012518133,chr12,19520623,19520624,15,+,ENSG00000139154.16,AEBP2,UTR3
AFAP1_ENSG00000196526.11,PAS5028_AATAAA_0.1,0.754879656,NA,AFAP1_ENSG00000196526.11,2.065061792,1,0.15070882,0.406700729,AFAP1_ENSG00000196526.11,0.300391825,0.300391825,0.300391825,0.378413115,0.378413115,0.378413115,0.07802129,chr4,7758714,7758715,34,-,ENSG00000196526.11,AFAP1,UTR3
AFAP1_ENSG00000196526.11,PAS5030_None_0.25,0.754879656,NA,AFAP1_ENSG00000196526.11,0.67230865,1,0.412247863,0.690923874,AFAP1_ENSG00000196526.11,0.291848308,0.291848308,0.291848308,0.25010226,0.25010226,0.25010226,-0.041746048,chr4,7763107,7763108,30,-,ENSG00000196526.11,AFAP1,UTR3
AFAP1_ENSG00000196526.11,PAS5031_None_0.2,0.754879656,NA,AFAP1_ENSG00000196526.11,0.495294899,1,0.481574831,0.742203235,AFAP1_ENSG00000196526.11,0.324171479,0.324171479,0.324171479,0.286000126,0.286000126,0.286000126,-0.038171354,chr4,7763566,7763567,21,-,ENSG00000196526.11,AFAP1,UTR3
AFAP1_ENSG00000196526.11,PAS5029_AATAAA_0.35,0.754879656,NA,AFAP1_ENSG00000196526.11,0.004117743,1,0.948835149,0.979751332,AFAP1_ENSG00000196526.11,0.083588388,0.083588388,0.083588388,0.085484499,0.085484499,0.085484499,0.001896112,chr4,7761145,7761146,12,-,ENSG00000196526.11,AFAP1,UTR3
AFAP1L1_ENSG00000157510.14,PAS5756_AATAAA_0.25,0.913025744,NA,AFAP1L1_ENSG00000157510.14,0.052139069,1,0.819382078,0.925884108,AFAP1L1_ENSG00000157510.14,0.677423399,0.677423399,0.677423399,0.702917921,0.702917921,0.702917921,0.025494522,chr5,149341147,149341148,26,+,ENSG00000157510.14,AFAP1L1,UTR3
AFAP1L1_ENSG00000157510.14,PAS5757_ATTAAA_0.35,0.913025744,NA,AFAP1L1_ENSG00000157510.14,0.052139069,1,0.819382078,0.925884108,AFAP1L1_ENSG00000157510.14,0.322576601,0.322576601,0.322576601,0.297082079,0.297082079,0.297082079,-0.025494522,chr5,149341801,149341802,12,+,ENSG00000157510.14,AFAP1L1,UTR3
AFF4_ENSG00000072364.13,PAS6146_AATAAA_0.4,0.132497997,NA,AFF4_ENSG00000072364.13,4.71609429,1,0.029881541,0.154427806,AFF4_ENSG00000072364.13,0.970284669,0.970284669,0.970284669,0.992442278,0.992442278,0.992442278,0.022157609,chr5,132875400,132875401,121,-,ENSG00000072364.13,AFF4,UTR3
AFF4_ENSG00000072364.13,PAS6147_ATTAAA_0.35,0.132497997,NA,AFF4_ENSG00000072364.13,4.71609429,1,0.029881541,0.154427806,AFF4_ENSG00000072364.13,0.029715331,0.029715331,0.029715331,0.007557722,0.007557722,0.007557722,-0.022157609,chr5,132880188,132880189,18,-,ENSG00000072364.13,AFF4,UTR3
AGAP1_ENSG00000157985.20,PAS2692_AATAAA_0.3,0.158389114,NA,AGAP1_ENSG00000157985.20,4.227456631,1,0.039775001,0.183836246,AGAP1_ENSG00000157985.20,0.474919972,0.474919972,0.474919972,0.315554094,0.315554094,0.315554094,-0.159365877,chr2,236125246,236125247,30,+,ENSG00000157985.20,AGAP1,UTR3
AGAP1_ENSG00000157985.20,PAS2693_AATAAA_0.15,0.158389114,NA,AGAP1_ENSG00000157985.20,4.227456631,1,0.039775001,0.183836246,AGAP1_ENSG00000157985.20,0.525080028,0.525080028,0.525080028,0.684445906,0.684445906,0.684445906,0.159365877,chr2,236131791,236131792,44,+,ENSG00000157985.20,AGAP1,UTR3
AGBL5_ENSG00000084693.16,PAS2082_AATAAA_0.15,0.824433201,NA,AGBL5_ENSG00000084693.16,0.213713438,1,0.643872289,0.842978548,AGBL5_ENSG00000084693.16,0.774146569,0.774146569,0.774146569,0.742906941,0.742906941,0.742906941,-0.031239628,chr2,27059532,27059533,405,+,ENSG00000084693.16,AGBL5,UTR3
AGBL5_ENSG00000084693.16,PAS2083_AATAAA_0.35,0.824433201,NA,AGBL5_ENSG00000084693.16,0.213713438,1,0.643872289,0.842978548,AGBL5_ENSG00000084693.16,0.225853431,0.225853431,0.225853431,0.257093059,0.257093059,0.257093059,0.031239628,chr2,27070612,27070613,27,+,ENSG00000084693.16,AGBL5,UTR3
AGFG1_ENSG00000173744.18,PAS2660_AATAAA_0.1,3.57E-05,5.61E-06,AGFG1_ENSG00000173744.18,24.25286248,1,8.45E-07,4.33E-05,AGFG1_ENSG00000173744.18,0.581009042,0.581009042,0.581009042,0.377625116,0.377625116,0.377625116,-0.203383926,chr2,227555120,227555121,64,+,ENSG00000173744.18,AGFG1,UTR3
AGFG1_ENSG00000173744.18,PAS2662_AATAAA_0.2,3.57E-05,4.78E-05,AGFG1_ENSG00000173744.18,20.1391506,1,7.20E-06,2.76E-04,AGFG1_ENSG00000173744.18,0.209538088,0.209538088,0.209538088,0.378043583,0.378043583,0.378043583,0.168505495,chr2,227561215,227561216,28,+,ENSG00000173744.18,AGFG1,UTR3
AGFG1_ENSG00000173744.18,PAS2661_ATTAAA_0.3,3.57E-05,1,AGFG1_ENSG00000173744.18,1.008046085,1,0.315371392,0.602560232,AGFG1_ENSG00000173744.18,0.209452871,0.209452871,0.209452871,0.244331301,0.244331301,0.244331301,0.034878431,chr2,227556666,227556667,17,+,ENSG00000173744.18,AGFG1,UTR3
AGGF1_ENSG00000164252.13,PAS5530_AATAAA_0.45,0.902085866,NA,AGGF1_ENSG00000164252.13,0.072417585,1,0.787848763,0.914731857,AGGF1_ENSG00000164252.13,0.401086318,0.401086318,0.401086318,0.375160633,0.375160633,0.375160633,-0.025925685,chr5,77063439,77063440,36,+,ENSG00000164252.13,AGGF1,UTR3
AGGF1_ENSG00000164252.13,PAS5531_AATAAA_0.4,0.902085866,NA,AGGF1_ENSG00000164252.13,0.072417585,1,0.787848763,0.914731857,AGGF1_ENSG00000164252.13,0.598913682,0.598913682,0.598913682,0.624839367,0.624839367,0.624839367,0.025925685,chr5,77064090,77064091,48,+,ENSG00000164252.13,AGGF1,UTR3
AGO1_ENSG00000092847.14,PAS241_APA_0.15,0.977419762,NA,AGO1_ENSG00000092847.14,0.090382886,1,0.763690959,0.903179365,AGO1_ENSG00000092847.14,0.234577783,0.234577783,0.234577783,0.217037165,0.217037165,0.217037165,-0.017540618,chr1,35924295,35924296,11,+,ENSG00000092847.14,AGO1,UTR3
AGO1_ENSG00000092847.14,PAS242_ATTAAA_0.2,0.977419762,NA,AGO1_ENSG00000092847.14,0.04438468,1,0.833139542,0.93242334,AGO1_ENSG00000092847.14,0.474689614,0.474689614,0.474689614,0.490067221,0.490067221,0.490067221,0.015377606,chr1,35929608,35929609,78,+,ENSG00000092847.14,AGO1,UTR3
AGO1_ENSG00000092847.14,PAS240_AATAAA_0.2,0.977419762,NA,AGO1_ENSG00000092847.14,0.004983084,1,0.943723301,0.978322218,AGO1_ENSG00000092847.14,0.290732603,0.290732603,0.290732603,0.292895614,0.292895614,0.292895614,0.002163011,chr1,35923049,35923050,10,+,ENSG00000092847.14,AGO1,UTR3
AGO2_ENSG00000123908.12,PAS8966_APA_0.2,0.18953028,NA,AGO2_ENSG00000123908.12,9.444291473,1,0.002118073,0.024568477,AGO2_ENSG00000123908.12,0.087834001,0.087834001,0.087834001,0.044700228,0.044700228,0.044700228,-0.043133773,chr8,140522996,140522997,36,-,ENSG00000123908.12,AGO2,UTR3
AGO2_ENSG00000123908.12,PAS8965_APA_0.35,0.18953028,NA,AGO2_ENSG00000123908.12,1.281212822,1,0.257673653,0.543841,AGO2_ENSG00000123908.12,0.199204169,0.199204169,0.199204169,0.226032808,0.226032808,0.226032808,0.02682864,chr8,140520979,140520980,22,-,ENSG00000123908.12,AGO2,UTR3
AGO2_ENSG00000123908.12,PAS8964_AATAAA_0.2,0.18953028,NA,AGO2_ENSG00000123908.12,0.799252525,1,0.371316946,0.65987421,AGO2_ENSG00000123908.12,0.073640172,0.073640172,0.073640172,0.061061369,0.061061369,0.061061369,-0.012578804,chr8,140520380,140520381,16,-,ENSG00000123908.12,AGO2,UTR3
AGO2_ENSG00000123908.12,PAS8967_APA_0.15,0.18953028,NA,AGO2_ENSG00000123908.12,0.269886906,1,0.603407647,0.819245232,AGO2_ENSG00000123908.12,0.426029203,0.426029203,0.426029203,0.441697897,0.441697897,0.441697897,0.015668694,chr8,140531219,140531220,13,-,ENSG00000123908.12,AGO2,UTR3
AGO2_ENSG00000123908.12,PAS8963_AATAAA_0.3,0.18953028,NA,AGO2_ENSG00000123908.12,0.244831503,1,0.62073812,0.829359854,AGO2_ENSG00000123908.12,0.15117769,0.15117769,0.15117769,0.161912823,0.161912823,0.161912823,0.010735133,chr8,140520158,140520159,50,-,ENSG00000123908.12,AGO2,UTR3
AGO2_ENSG00000123908.12,PAS8968_ATTAAA_0.35,0.18953028,NA,AGO2_ENSG00000123908.12,0.025751325,1,0.872509123,0.949013291,AGO2_ENSG00000123908.12,0.062114765,0.062114765,0.062114765,0.064594875,0.064594875,0.064594875,0.00248011,chr8,140531768,140531769,57,-,ENSG00000123908.12,AGO2,UTR3
