chr,start,end,strand,total_count,avg_change_in_usage,all_above_threshold,below_padj_threshold_count,max_abs_change_in_usage,max_change_in_usage,avg_abs_change_in_usage,avg_basemean,avg_ctrl_usage,cell_lines,gene_name,feature_id,pA_type
chr16,11868129,11868130,-,8,0.16949920202902288,TRUE,8,0.23972565894988876,0.23972565894988876,0.16949920202902288,553.7177242,0.10347960097667121,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2",GSPT1,PAS41308_AATAAA_0.25,distal pA
chr16,11872681,11872682,-,10,-0.214716106,TRUE,10,0.30445769014848656,-0.30445769,0.21471610645432707,553.7177242,0.7719035758322617,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",GSPT1,PAS41312_AATAAA_0.2,proximal pA
chr6,26277605,26277606,-,3,0.3005355067764703,TRUE,3,0.32175558025774376,0.32175558025774376,0.3005355067764703,67.76924348975834,0.2952681279760621,"MCF7, SUM149PT, U2OS",H4C8,PAS18766_AATAAA_0.15,distal pA
chr6,26281053,26281054,-,3,-0.404438342,TRUE,3,0.45833367286543414,-0.458333673,0.4044383419207197,67.76924348975834,0.5775876560242186,"MCF7, SUM149PT, U2OS",H4C8,PAS18767_AATAAA_0.3,proximal pA
chr17,44076753,44076754,-,9,0.18081624868492066,TRUE,9,0.23361813004531656,0.23361813004531656,0.18081624868492066,141.10723127691895,0.062158378,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, SKMEL2, SUM149PT, U2OS",HDAC5,PAS44369_AATAAA_0.1,distal pA
chr17,44078295,44078296,-,9,-0.180816249,TRUE,9,0.23361813004531665,-0.23361813,0.18081624868492066,141.10723127691895,0.9378416222411624,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, SKMEL2, SUM149PT, U2OS",HDAC5,PAS44370_ATTAAA_0.2,proximal pA
chr15,90929969,90929970,-,9,0.1526180213326727,TRUE,7,0.2220641560112372,0.2220641560112372,0.1526180213326727,89.35037500350417,0.10063538819371258,"H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",HDDC3,PAS39940_ATTAAA_0.35,distal pA
chr15,90930919,90930920,-,9,-0.152618021,TRUE,7,0.2220641560112372,-0.222064156,0.15261802133267277,89.35037500350417,0.8993646118062875,"H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",HDDC3,PAS39941_AATAAA_0.1,proximal pA
chr8,43202825,43202826,+,6,0.23588078930916845,TRUE,5,0.3976132459559204,0.3976132459559204,0.23588078930916845,106.98421686119354,0.24299401494211656,"H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403",HGSNAT,PAS22874_AATAAA_0.3,distal pA
chr8,43200546,43200547,+,4,-0.202046581,TRUE,3,0.2792898690146997,-0.279289869,0.202046581,106.98421686119354,0.34895748467347637,"GP2D, SKMEL2, SUM149PT, U2OS",HGSNAT,PAS22872_AATAAA_0.4,proximal pA
chr11,119136053,119136054,+,5,0.18947107439393057,TRUE,4,0.297443002,0.297443002,0.18947107439393057,66.92726415614821,0.043307677,"HCT116_p53minus, LU99, PANC0403, SKMEL2, SUM149PT",HINFP,PAS30616_AATAAA_0.3,distal pA
chr11,119135053,119135054,+,5,-0.189471074,TRUE,4,0.297443002,-0.297443002,0.1894710743939306,66.92726415614821,0.9566923226372107,"HCT116_p53minus, LU99, PANC0403, SKMEL2, SUM149PT",HINFP,PAS30615_AATAAA_0.2,proximal pA
chr16,29992331,29992332,-,5,0.13701983235884457,TRUE,3,0.1717593860103497,0.1717593860103497,0.13701983235884457,74.47715971865084,0.084705056,"MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",HIRIP3,PAS41494_AATAAA_0.3,distal pA
chr16,29992995,29992996,-,5,-0.137019832,TRUE,3,0.17175938601034968,-0.171759386,0.13701983235884455,74.47715971865084,0.9152949443900995,"MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",HIRIP3,PAS41495_AATAAA_0.25,proximal pA
chr1,26476639,26476640,+,4,0.24204696403092396,TRUE,1,0.30455319442357603,0.30455319442357603,0.24204696403092396,2445.035133124993,0.43412839603922704,"GP2D, HCT116_p53minus, SUM149PT, U2OS",HMGN2,PAS439_AATAAA_0.15,distal pA
chr1,26475282,26475283,+,4,-0.242046964,TRUE,1,0.3045531944235761,-0.304553194,0.24204696403092396,2445.035133124993,0.565871604,"GP2D, HCT116_p53minus, SUM149PT, U2OS",HMGN2,PAS438_None_0.25,proximal pA
chr2,177223856,177223857,+,3,0.1494550596922154,TRUE,3,0.1875552024765249,0.1875552024765249,0.1494550596922154,1381.6308761689438,0.11946210819810943,"H838, HCT116_p53minus, HCT116_p53plus",HNRNPA3,PAS6614_ATTAAA_0.05,distal pA
chr2,177219885,177219886,+,8,-0.16194732,TRUE,8,0.2044715309409722,-0.204471531,0.16194731998336231,1381.6308761689438,0.2930042348241372,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SUM149PT, U2OS",HNRNPA3,PAS6607_APA_0.25,proximal pA
chr1,39678647,39678648,-,2,0.20654347966129294,TRUE,1,0.29212991833021157,0.29212991833021157,0.20654347966129294,38.320333943927764,0.4295857146464787,"HCT116_p53minus, HCT116_p53plus",HPCAL4,PAS3222_AATAAA_0.05,distal pA
chr1,39678979,39678980,-,2,-0.20654348,TRUE,1,0.2921299183302116,-0.292129918,0.20654347966129294,38.320333943927764,0.5704142853535212,"HCT116_p53minus, HCT116_p53plus",HPCAL4,PAS3223_ATTAAA_0.35,proximal pA
chr4,11398364,11398365,-,3,-0.11645926,TRUE,3,0.12599314057904346,-0.125993141,0.11645925962052321,309.6772125097036,0.2143499113854954,"HCT116_p53minus, HCT116_p53plus, PANC0403",HS3ST1,PAS13636_AATAAA_0.25,distal pA
chr4,11398751,11398752,-,3,0.1164592596205232,TRUE,3,0.12599314057904343,0.12599314057904343,0.1164592596205232,309.6772125097036,0.7856500886145046,"HCT116_p53minus, HCT116_p53plus, PANC0403",HS3ST1,PAS13637_APA_0.25,proximal pA
chr16,83812990,83812991,+,10,0.18915984876201627,TRUE,10,0.3082842342104739,0.3082842342104739,0.18915984876201627,741.0096604820743,0.24284385349852394,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",HSBP1,PAS40949_AATAAA_0.15,distal pA
chr16,83811664,83811665,+,10,-0.195883566,TRUE,10,0.32997785683349234,-0.329977857,0.19588356558178832,741.0096604820743,0.7557949287997617,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",HSBP1,PAS40948_ATTAAA_0.3,proximal pA
chr22,28757505,28757506,+,8,0.15025330540537746,TRUE,3,0.26555788934002333,0.26555788934002333,0.15025330540537746,46.240095211814435,0.7120894226953823,"GP2D, H838, HCT116_p53minus, LU99, MCF7, PANC0403, SUM149PT, U2OS",HSCB,PAS50844_AATAAA_0.3,distal pA
chr22,28757211,28757212,+,7,-0.129357005,TRUE,2,0.2655578893400232,-0.265557889,0.1293570051698849,46.240095211814435,0.2242005127121839,"GP2D, H838, HCT116_p53minus, LU99, PANC0403, SUM149PT, U2OS",HSCB,PAS50843_AATAAA_0.25,proximal pA
chr5,133106446,133106447,+,10,0.266801342,TRUE,10,0.3979364619872898,0.3979364619872898,0.266801342,655.5549963480014,0.18731858248937863,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",HSPA4,PAS15384_AATAAA_0.25,distal pA
chr5,133104470,133104471,+,10,-0.272570263,TRUE,10,0.4117736291932393,-0.411773629,0.2725702629487859,655.5549963480014,0.7827209109823214,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",HSPA4,PAS15381_ATTAAA_0.35,proximal pA
chr4,3243955,3243956,+,10,0.444245053,TRUE,10,0.6132859538718872,0.6132859538718872,0.444245053,270.65200325041394,0.27478268536254696,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",HTT,PAS12520_ATTAAA_0.15,distal pA
chr4,3240656,3240657,+,10,-0.444245053,TRUE,10,0.6132859538718873,-0.613285954,0.44424505310522294,270.65200325041394,0.7252173146374531,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",HTT,PAS12518_APA_0.15,proximal pA
chr1,228180000,228180001,+,6,0.2687137809647785,TRUE,5,0.38799709264373383,0.38799709264373383,0.2687137809647785,93.32870256740287,0.20887919925485032,"GP2D, HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SUM149PT",IBA57,PAS2367_APA_0.3,distal pA
chr1,228176380,228176381,+,7,-0.210914867,TRUE,3,0.3655073325210958,-0.365507333,0.2109148671546614,93.32870256740287,0.7030921920678769,"GP2D, HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SUM149PT, U2OS",IBA57,PAS2366_ATTAAA_0.1,proximal pA
chr6,19842192,19842193,+,2,0.17111688094307392,TRUE,2,0.175316864,0.175316864,0.17111688094307392,122.36848735819358,0.1528551851954122,"GP2D, U2OS",ID4,PAS17410_AATAAA_0.25,distal pA
chr6,19839819,19839820,+,3,-0.140163528,TRUE,2,0.15430468015495388,-0.15430468,0.14016352837626309,122.36848735819358,0.36202495928619355,"MCF7, SKMEL2, SUM149PT",ID4,PAS17408_ATTAAA_0.25,proximal pA
chr11,1732061,1732062,-,2,0.15846577299083725,TRUE,1,0.2411873451978591,0.2411873451978591,0.15846577299083725,88.71198596165817,0.022721094167532666,"PANC0403, SKMEL2",IFITM10,PAS30791_AATAAA_0.25,distal pA
chr11,1734800,1734801,-,2,-0.158465773,TRUE,1,0.24118734519785912,-0.241187345,0.15846577299083725,88.71198596165817,0.9772789058324673,"PANC0403, SKMEL2",IFITM10,PAS30792_APA_0.15,proximal pA
chr11,133896443,133896444,-,3,0.2178414948198113,TRUE,1,0.28885753088878213,0.28885753088878213,0.2178414948198113,65.59564158555949,0.41313379706739917,"HCT116_p53minus, HCT116_p53plus, PANC0403",IGSF9B,PAS32017_AATAAA_0.45,distal pA
chr11,133897714,133897715,-,3,-0.217841495,TRUE,1,0.2888575308887821,-0.288857531,0.21784149481981135,65.59564158555949,0.5868662029326008,"HCT116_p53minus, HCT116_p53plus, PANC0403",IGSF9B,PAS32018_AATAAA_0.15,proximal pA
chr2,130347808,130347809,+,10,0.15208786057008425,TRUE,8,0.19187210893901813,0.19187210893901813,0.15208786057008425,362.1383738329771,0.25878520171344205,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",IMP4,PAS6292_AATAAA_0.15,distal pA
chr2,130346623,130346624,+,10,-0.156553812,TRUE,8,0.19689657612735645,-0.196896576,0.15655381193329418,362.1383738329771,0.7290185451190199,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",IMP4,PAS6290_AATAAA_0.05,proximal pA
chr4,142023160,142023161,-,8,0.17884979509347396,TRUE,5,0.26896359963031286,0.26896359963031286,0.17884979509347396,324.1237515713776,0.27827936807197434,"HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",INPP4B,PAS14312_AATAAA_0.05,distal pA
chr4,142028725,142028726,-,8,-0.179458147,TRUE,5,0.2689635996303129,-0.2689636,0.17945814734585444,324.1237515713776,0.7057446868335354,"HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",INPP4B,PAS14313_AATAAA_0.05,proximal pA
chr17,1494577,1494578,-,10,0.23888712877206608,TRUE,8,0.3944885738998314,0.3944885738998314,0.23888712877206608,94.81433746831739,0.615888861,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",INPP5K,PAS43648_None_0.2,distal pA
chr17,1495608,1495609,-,10,-0.238887129,TRUE,8,0.3944885738998313,-0.394488574,0.23888712877206608,94.81433746831739,0.38411113912778505,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",INPP5K,PAS43649_APA_0.35,proximal pA
chr9,86264549,86264550,-,10,0.19299544436148916,TRUE,5,0.2647600812955072,0.2647600812955072,0.19299544436148916,121.79643694607641,0.4968378785240945,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",ISCA1,PAS26155_ATTAAA_0.3,distal pA
chr9,86265767,86265768,-,10,-0.192995444,TRUE,5,0.2647600812955073,-0.264760081,0.19299544436148916,121.79643694607641,0.5031621214759054,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",ISCA1,PAS26156_ATTAAA_0.2,proximal pA
chr3,124761950,124761951,-,10,0.20798597011824513,TRUE,10,0.3800066777594669,0.3800066777594669,0.20798597011824513,353.18565819378455,0.077445802,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",ITGB5,PAS11730_AATAAA_0.2,distal pA
chr3,124763163,124763164,-,10,-0.20798597,TRUE,10,0.3800066777594668,-0.380006678,0.20798597011824507,353.18565819378455,0.9225541984900184,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",ITGB5,PAS11731_AATAAA_0.2,proximal pA
chr17,76712836,76712837,-,10,0.1422784722064501,TRUE,7,0.2699598276804953,0.2699598276804953,0.1422784722064501,160.3070892,0.10948394512436194,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",JMJD6,PAS44939_AATAAA_0.1,distal pA
chr17,76718452,76718453,-,10,-0.142278472,TRUE,7,0.2699598276804953,-0.269959828,0.14227847220645007,160.3070892,0.890516055,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",JMJD6,PAS44940_AATAAA_0.2,proximal pA
chr5,79327208,79327209,+,4,0.13071284110894701,TRUE,1,0.21682488493495777,0.21682488493495777,0.13071284110894701,159.31821061428963,0.7630472586847457,"HCT116_p53plus, LU99, MCF7, U2OS",JMY,PAS15027_AATAAA_0.25,distal pA
chr5,79322124,79322125,+,4,-0.130712841,TRUE,1,0.21682488493495783,-0.216824885,0.130712841,159.31821061428963,0.2369527413152543,"HCT116_p53plus, LU99, MCF7, U2OS",JMY,PAS15025_ATTAAA_0.35,proximal pA
chr17,75135250,75135251,-,10,0.182359275,TRUE,9,0.3239822655364254,0.3239822655364254,0.182359275,1000.0064487878483,0.2942467894256197,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",JPT1,PAS44852_APA_0.25,distal pA
chr17,75135988,75135989,-,10,-0.182359275,TRUE,9,0.3239822655364254,-0.323982266,0.18235927487213505,1000.0064487878483,0.7057532105743803,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",JPT1,PAS44853_ATTAAA_0.1,proximal pA
chr16,1702075,1702076,+,10,0.26321844289505875,TRUE,9,0.3691083944209663,0.3691083944209663,0.26321844289505875,428.6494418957588,0.3221374632186153,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",JPT2,PAS40081_AATAAA_0.15,distal pA
chr16,1701425,1701426,+,10,-0.196401411,TRUE,9,0.2746145446026571,-0.274614545,0.19640141088260846,428.6494418957588,0.46846985505194594,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",JPT2,PAS40080_ATTAAA_0.1,proximal pA
chr11,17385250,17385251,-,2,0.28136716865626177,TRUE,2,0.3034070857148889,0.3034070857148889,0.28136716865626177,43.99267777382634,0.3182826484716964,"HCT116_p53minus, HCT116_p53plus",KCNJ11,PAS30990_APA_0.3,distal pA
chr11,17385855,17385856,-,2,-0.281367169,TRUE,2,0.3034070857148888,-0.303407086,0.28136716865626177,43.99267777382634,0.6817173515283035,"HCT116_p53minus, HCT116_p53plus",KCNJ11,PAS30991_AATAAA_0.15,proximal pA
chr12,21764955,21764956,-,2,0.2064924397085728,TRUE,1,0.27082850772984407,0.27082850772984407,0.2064924397085728,74.54271112517358,0.4426776477264639,"LU99, MCF7",KCNJ8,PAS33911_ATTAAA_0.2,distal pA
chr12,21765550,21765551,-,2,-0.20649244,TRUE,1,0.270828508,-0.270828508,0.2064924397085728,74.54271112517358,0.5573223522735361,"LU99, MCF7",KCNJ8,PAS33912_AATAAA_0.25,proximal pA
chr12,70434290,70434291,+,3,0.18234681731968963,TRUE,1,0.24153701501559688,0.24153701501559688,0.18234681731968963,61.30694182319861,0.090679841,"HCT116_p53minus, HCT116_p53plus, PANC0403",KCNMB4,PAS32969_AATAAA_0.1,distal pA
chr12,70431017,70431018,+,3,-0.182346817,TRUE,1,0.24153701501559688,-0.241537015,0.18234681731968963,61.30694182319861,0.9093201589089124,"HCT116_p53minus, HCT116_p53plus, PANC0403",KCNMB4,PAS32967_ATTAAA_0.1,proximal pA
chr9,7175646,7175647,+,2,-0.434601168,TRUE,2,0.5782842100757107,-0.57828421,0.4346011683361911,58.800077922134875,0.8483267528521812,"MCF7, SUM149PT",KDM4C,PAS24816_AATAAA_0.1,distal pA
chr9,7078076,7078077,+,2,0.40012177728669396,TRUE,2,0.5782842100757107,0.5782842100757107,0.40012177728669396,58.800077922134875,0.12371211453955583,"MCF7, SUM149PT",KDM4C,PAS24815_ATTAAA_0.25,proximal pA
chrX,45112525,45112526,+,3,0.23407802096590138,TRUE,2,0.2959704877584161,0.2959704877584161,0.23407802096590138,79.00010401435173,0.11827365760743092,"HCT116_p53minus, MCF7, U2OS",KDM6A,PAS51906_APA_0.35,distal pA
chrX,45112246,45112247,+,3,-0.234078021,TRUE,2,0.29597048775841606,-0.295970488,0.23407802096590127,79.00010401435173,0.8817263423925691,"HCT116_p53minus, MCF7, U2OS",KDM6A,PAS51905_ATTAAA_0.25,proximal pA
chr1,175156986,175156987,-,4,0.13008476696923504,TRUE,3,0.21306832234773265,0.21306832234773265,0.13008476696923504,259.9729119814364,0.2715019513165611,"HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403",KIAA0040,PAS4482_AATAAA_0.2,distal pA
chr1,175157537,175157538,-,4,-0.130084767,TRUE,3,0.21306832234773276,-0.213068322,0.13008476696923504,259.9729119814364,0.7284980486834389,"HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403",KIAA0040,PAS4483_AATAAA_0.35,proximal pA
chr16,85094229,85094230,+,3,-0.318572756,TRUE,1,0.5692647861187289,-0.569264786,0.3185727559414391,80.61263123366997,0.8308877917210276,"HCT116_p53minus, MCF7, U2OS",KIAA0513,PAS40976_AATAAA_0.3,distal pA
chr16,85079751,85079752,+,3,0.318572756,TRUE,1,0.5692647861187289,0.5692647861187289,0.318572756,80.61263123366997,0.1691122082789725,"HCT116_p53minus, MCF7, U2OS",KIAA0513,PAS40975_APA_0.25,proximal pA
chr7,138831383,138831384,-,6,0.17101599556654257,TRUE,2,0.21345142196205408,0.21345142196205408,0.17101599556654257,115.45281255306924,0.19907474980356982,"GP2D, H838, HCT116_p53minus, MCF7, PANC0403, SUM149PT",KIAA1549,PAS22351_AATAAA_0.25,distal pA
chr7,138837110,138837111,-,6,-0.171015996,TRUE,2,0.213451422,-0.213451422,0.17101599556654254,115.45281255306924,0.8009252501964301,"GP2D, H838, HCT116_p53minus, MCF7, PANC0403, SUM149PT",KIAA1549,PAS22353_APA_0.2,proximal pA
chr20,16272104,16272105,-,8,-0.483112025,TRUE,7,0.6354043749497585,-0.635404375,0.48311202513474916,89.99559130864259,0.7460059611489892,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SKMEL2, U2OS",KIF16B,PAS49534_ATTAAA_0.2,distal pA
chr20,16366928,16366929,-,8,0.4831120251347491,TRUE,7,0.6354043749497584,0.6354043749497584,0.4831120251347491,89.99559130864259,0.2539940388510108,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SKMEL2, U2OS",KIF16B,PAS49535_AATAAA_0.1,proximal pA
chr16,87698147,87698148,-,10,0.3191975959211787,TRUE,9,0.4875788475941995,0.4875788475941995,0.3191975959211787,190.24688131397846,0.2734349726370334,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",KLHDC4,PAS42028_AATAAA_0.3,distal pA
chr16,87707815,87707816,-,10,-0.329341765,TRUE,9,0.4875788475941995,-0.487578848,0.32934176495203005,190.24688131397846,0.7042010060159956,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",KLHDC4,PAS42030_AATAAA_0.25,proximal pA
chr16,31759884,31759885,+,9,-0.166953084,TRUE,3,0.31229336166409755,-0.312293362,0.16695308401241477,116.8829729403459,0.7085737132957116,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",KRBOX5,PAS40534_AATAAA_0.35,distal pA
chr16,31758617,31758618,+,9,0.15072679720576476,TRUE,2,0.2008298539001387,0.2008298539001387,0.15072679720576476,116.8829729403459,0.2771885780748161,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",KRBOX5,PAS40533_ATTAAA_0.4,proximal pA
chr17,40654666,40654667,-,2,0.26764672043093907,TRUE,1,0.4275927950542272,0.4275927950542272,0.26764672043093907,60.43629515797687,0.1671034233445895,"HCT116_p53minus, LU99",KRT222,PAS44252_AATAAA_0.35,distal pA
chr17,40656231,40656232,-,2,-0.26764672,TRUE,1,0.4275927950542272,-0.427592795,0.26764672043093907,60.43629515797687,0.8328965766554105,"HCT116_p53minus, LU99",KRT222,PAS44254_AATAAA_0.45,proximal pA
chr12,52168996,52168997,-,7,0.11612236001773811,TRUE,4,0.15985401027628365,0.15985401027628365,0.11612236001773811,459.71883979048204,0.5237895744555479,"GP2D, HCT116_p53plus, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",KRT80,PAS34250_AATAAA_0.25,distal pA
chr12,52169527,52169528,-,7,-0.11612236,TRUE,4,0.15985401027628365,-0.15985401,0.11612236001773811,459.71883979048204,0.4762104255444522,"GP2D, HCT116_p53plus, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",KRT80,PAS34251_AATAAA_0.2,proximal pA
chr1,183145590,183145591,+,10,0.1887393602170026,TRUE,7,0.287867175,0.287867175,0.1887393602170026,329.80733779685704,0.4423263196238066,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",LAMC1,PAS1959_AATAAA_0.15,distal pA
chr1,183143010,183143011,+,10,-0.19677031,TRUE,7,0.2878671748256191,-0.287867175,0.19677031041067236,329.80733779685704,0.5223698502818235,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",LAMC1,PAS1956_AATAAA_0.2,proximal pA
chr15,70831551,70831552,-,9,0.2892129560035359,TRUE,9,0.4078412994101675,0.4078412994101675,0.2892129560035359,126.04001496201512,0.3791537284275175,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SUM149PT, U2OS",LARP6,PAS39710_AATAAA_0.2,distal pA
chr15,70851442,70851443,-,9,-0.299591471,TRUE,9,0.4078412994101675,-0.407841299,0.299591471,126.04001496201512,0.5923485664529052,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SUM149PT, U2OS",LARP6,PAS39712_AATAAA_0.3,proximal pA
chr2,20684031,20684032,-,8,0.2469867703071275,TRUE,6,0.35441656979312686,0.35441656979312686,0.2469867703071275,116.9559866395485,0.435790299,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2",LDAH,PAS7381_APA_0.2,distal pA
chr2,20685058,20685059,-,8,-0.24698677,TRUE,6,0.35441656979312686,-0.35441657,0.2469867703071275,116.9559866395485,0.564209701,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2",LDAH,PAS7382_AATAAA_0.1,proximal pA
chr8,144522021,144522022,-,7,0.16525829743600018,TRUE,3,0.23675797575051877,0.23675797575051877,0.16525829743600018,29.729383836060396,0.28029311043806326,"H838, HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SUM149PT, U2OS",LRRC24,PAS24730_None_0.25,distal pA
