unique_featureID,gene_ID,chr,start,end,strand,mean_diffsiELAVL1,mean_diffsiSam68,mean_diffsiCFIM25,mean_diff96,mean_diff72,mean_diff48,mean_diff24,mean_diff96hrs_prev,ctrl_siELAVL1,ctrl_siSam68,ctrl_siCFIM25,ctrl_96,ctrl_72,ctrl_48,ctrl_24,ctrl_96hrs_prev,condition_siELAVL1,condition_siSam68,condition_siCFIM25,condition_96,condition_72,condition_48,condition_24,condition_96hrs_prev,V5_siELAVL1,V5_siSam68,V5_siCFIM25,V5_96,V5_72,V5_48,V5_24,V5_96hrs_prev,twostep_gene_padj_siELAVL1,twostep_gene_padj_siSam68,twostep_gene_padj_siCFIM25,twostep_gene_padj_96,twostep_gene_padj_72,twostep_gene_padj_48,twostep_gene_padj_24,twostep_gene_padj_96hrs_prev,twostep_transcript_padj_siELAVL1,twostep_transcript_padj_siSam68,twostep_transcript_padj_siCFIM25,twostep_transcript_padj_96,twostep_transcript_padj_72,twostep_transcript_padj_48,twostep_transcript_padj_24,twostep_transcript_padj_96hrs_prev,lr_siELAVL1,lr_siSam68,lr_siCFIM25,lr_96,lr_72,lr_48,lr_24,lr_96hrs_prev,df_siELAVL1,df_siSam68,df_siCFIM25,df_96,df_72,df_48,df_24,df_96hrs_prev,pvalue_siELAVL1,pvalue_siSam68,pvalue_siCFIM25,pvalue_96,pvalue_72,pvalue_48,pvalue_24,pvalue_96hrs_prev,adj_pvalue_siELAVL1,adj_pvalue_siSam68,adj_pvalue_siCFIM25,adj_pvalue_96,adj_pvalue_72,adj_pvalue_48,adj_pvalue_24,adj_pvalue_96hrs_prev,category,Location,Effect
RPL13A_None_chr19_start_49490863_end_49490864,RPL13A,chr19,49490863,49490864,+,-0.034472633,-0.024890744,0.027794112,-0.037346906,-0.022591702,-0.025660723,-0.04095158,-0.005473734,0.073022072,0.072467055,0.072473663,0.15399363,0.125723967,0.120842102,0.124345391,0.029827548,0.038549439,0.047576311,0.100267776,0.116646724,0.103132265,0.095181379,0.083393812,0.024353815,84,84,84,137,137,137,137,35,0.005686173,5.88e-7,3.72e-5,1.12e-11,0.133024409,0.001209615,2.58e-7,0.274830925,0.001066291,5.36e-8,9.42e-6,3.44e-6,NA,0.001531902,8.54e-6,NA,14.51861813,33.25547689,20.42797369,23.78738203,4.377576444,12.79162143,23.26389668,5.055784599,1,1,1,1,1,1,1,1,1.39e-4,8.08e-9,6.19e-6,1.08e-6,0.03641474,3.48e-4,1.41e-6,0.024543867,0.003599203,8.08e-7,2.25e-5,5.33e-6,0.075905204,0.001680373,2e-5,0.066351211,Control_sites,proximal,Control
EPS8L2_None_chr11_start_727047_end_727048,EPS8L2,chr11,727047,727048,+,0.14954451,0.004929644,0.11189887,-0.125776001,-0.058443372,-0.059537117,-0.024318582,-0.08727556,0.327871903,0.327726333,0.327649105,0.234238292,0.198381008,0.199129172,0.182227589,0.238722214,0.477416413,0.332655976,0.439547975,0.10846229,0.139937636,0.139592055,0.157909007,0.15144665400000001,751,751,751,401,401,401,401,381,0.003266011,0.956184415,0.008711287,3.57e-11,0.002009838,0.013746151,0.485069438,0.001202266,0,NA,0,0,0,0,NA,0,14.16631366,0.015398207,7.9678279,47.5383112,11.41438223,7.83853162,0.958455023,13.13854135,1,1,1,1,1,1,1,1,1.67e-4,0.901244403,0.004761604,5.39e-12,7.29e-4,0.005114413,0.327576441,2.89e-4,0.004157943,0.961384187,0.00993472,5.26e-11,0.002581179,0.017140676,0.522220636,0.001638547,Control_sites,proximal,Control
EPS8L2_ATTAAA_chr11_start_727722_end_727723,EPS8L2,chr11,727722,727723,+,-0.14954451,-0.004929644,-0.11189887,0.125776001,0.058443372,0.059537117,0.024318582,0.08727556,0.672128097,0.672273667,0.672350895,0.765761708,0.801618992,0.800870828,0.817772411,0.761277786,0.522583587,0.667344024,0.560452025,0.89153771,0.860062364,0.860407945,0.842090993,0.848553346,353,353,353,686,686,686,686,923,0.003266011,0.956184415,0.008711287,3.57e-11,0.002009838,0.013746151,0.485069438,0.001202266,0,NA,0,0,0,0,NA,0,14.16631366,0.015398207,7.9678279,47.5383112,11.41438223,7.83853162,0.958455023,13.13854135,1,1,1,1,1,1,1,1,1.67e-4,0.901244403,0.004761604,5.39e-12,7.29e-4,0.005114413,0.327576441,2.89e-4,0.004157943,0.961384187,0.00993472,5.26e-11,0.002581179,0.017140676,0.522220636,0.001638547,Control_sites,distal,Control
HSPA9_APA_chr5_start_138555828_end_138555829,HSPA9,chr5,138555828,138555829,-,-0.050330808,-0.010424064,0.061233061,-0.003508505,0.025810164,0.01255508,-0.011405625,0.022613202,0.205124957,0.205071306,0.205091477,0.247946404,0.21167074,0.21952184,0.222484746,0.20516443,0.15479415,0.194647241,0.266324538,0.244437899,0.237480905,0.23207692,0.211079121,0.227777632,135,135,135,345,345,345,345,532,8.84e-6,1.62e-5,7.48e-12,3.17e-6,1.98e-6,2.47e-7,3.64e-7,1.96e-7,0.004250671,1,1.51e-5,1,0.021299885,0.668898883,0.795722147,0.29098033,13.98359474,0.619096816,21.62636727,0.119076132,6.409181772,2.051770087,2.273818323,2.31559295,1,1,1,1,1,1,1,1,1.84e-4,0.431383113,3.31e-6,0.730038667,0.011353172,0.152029346,0.131575377,0.12808245100000001,0.004541368,0.70520592,1.25e-5,0.7952145,0.028643894,0.271095232,0.281172918,0.237984193,Control_sites,proximal,Control
ATP13A3_AATAAA_chr3_start_194403466_end_194403467,ATP13A3,chr3,194403466,194403467,-,0.094328219,0.005973559,0.083285646,0.009094108,0.058121303,0.06485392,-0.050552982,0.02522722,0.124245829,0.124239101,0.124534882,0.133707567,0.164778543,0.177483563,0.229250458,0.133041229,0.218574048,0.13021266,0.207820527,0.142801675,0.222899847,0.242337483,0.178697476,0.158268449,69,69,69,210,210,210,210,133,0.001193381,0.667065766,0.002326015,0.439038431,0.043625306,0.016243423,0.032818972,7.23e-5,0.003477375,NA,0.010906497,NA,0.019974131,0.00352367,0.058125764,0.702870891,13.59908681,0.068576928,8.482405544,0.238493478,6.523383917,9.957745678,5.481151915,1.033292365,1,1,1,1,1,1,1,1,2.26e-4,0.793420152,0.003585976,0.625296328,0.010646524,0.001601741,0.019222588,0.309386638,0.005287449,0.916968951,0.00773246,0.707390372,0.02712228,0.006365245,0.067332618,0.451102715,Control_sites,proximal,Control
CTNNA1_AATAAA_chr5_start_138935030_end_138935031,CTNNA1,chr5,138935030,138935031,+,-0.072111501,0.017609293,-0.032788134,0.062436684,0.029429677,-0.012395202,-0.011358758,0.047263744,0.30472103,0.304694111,0.304715399,0.326819988,0.330258838,0.335705499,0.328279292,0.323550856,0.232609529,0.322303404,0.271927265,0.389256673,0.359688515,0.323310297,0.316920534,0.3708146,147,147,147,537,537,537,537,443,0.010211662,0.379553363,1.41e-5,2.01e-4,0.113482412,0.762237301,0.769149785,1.61e-4,0.001811495,NA,0.133531131,3.7e-5,NA,NA,NA,0.095608213,13.52209018,0.91337281,2.91410509,17.90958123,3.675992364,0.755028382,0.845219028,4.131806388,1,1,1,1,1,1,1,1,2.36e-4,0.339221094,0.087808111,2.32e-5,0.055201384,0.38488887,0.35790838,0.042084405,0.005405163,0.625752518,0.132821881,9.1e-5,0.107939591,0.533999921,0.552287971,0.100961448,Control_sites,distal,Control
VIRMA_AATAAA_chr8_start_94488520_end_94488521,VIRMA,chr8,94488520,94488521,-,0.023360595,0.006352233,0.008607273,-0.057862356,-0.030859424,-0.012302071,-0.105266927,-0.025860733,0.972311548,0.972898169,0.972698892,0.927757776,0.922020068,0.899709309,0.906135624,0.922597026,0.995672143,0.979250402,0.981306165,0.86989542,0.891160645,0.887407238,0.800868697,0.896736293,507,507,507,659,659,659,659,1154,0.007179188,0.675284989,0.320214749,5.06e-5,1.49e-7,7.74e-8,2.78e-6,0.016571842,0,NA,NA,0.005595917,0.08209184,1,1.89e-8,0.83424996,12.26774489,0.60835722,1.287139059,10.54164136,5.965868828,0.933348764,35.89224219,2.386268456,1,1,1,1,1,1,1,1,4.61e-4,0.435407017,0.256575856,0.001167147,0.014585412,0.33399426,2.09e-9,0.122405501,0.00899914,0.708773347,0.336115558,0.003197041,0.035545966,0.48454866,5.08e-8,0.230642439,Control_sites,distal,Control
VIRMA_AATAAA_chr8_start_94510978_end_94510979,VIRMA,chr8,94510978,94510979,-,-0.023360595,-0.006352233,-0.008607273,0.008255826,-0.011851715,-0.002176271,0.045270862,-0.009977142,0.027688452,0.027101831,0.027301108,0.032790544,0.04540339,0.053285846,0.041301662,0.026818361,0.004327857,0.020749598,0.018693835,0.04104637,0.033551676,0.051109576,0.086572524,0.016841219,36,36,36,115,115,115,115,56,0.007179188,0.675284989,0.320214749,5.06e-5,1.49e-7,7.74e-8,2.78e-6,0.016571842,0,NA,NA,1,0.918537386,1,0.001707202,1,12.26774489,0.60835722,1.287139059,0.596298174,1.878082722,0.053249993,13.94543129,0.863435022,1,1,1,1,1,1,1,1,4.61e-4,0.435407017,0.256575856,0.439993936,0.170552219,0.817501568,1.88e-4,0.352779207,0.00899914,0.708773347,0.336115558,0.539479416,0.268270005,0.882001134,0.00145738,0.496435416,Control_sites,proximal,Control
BRK1_AATAAA_chr3_start_10126916_end_10126917,BRK1,chr3,10126916,10126917,+,0.057779385,0.052577795,0.02822778,-0.077400752,-0.044233565,-0.022050717,-0.012048053,-0.138720167,0.826312554,0.826132227,0.826326859,0.907958526,0.910417626,0.907416232,0.890429764,0.883719857,0.884091938,0.878710022,0.854554639,0.830557774,0.866184061,0.885365515,0.87838171,0.744999689,1131,1131,1131,2369,2369,2369,2369,2387,0.001365658,0.051891187,0.02686212,6.5e-12,3.22e-4,0.067527779,0.498301908,7.63e-11,0.003714935,NA,0.140626304,0,0,NA,NA,0,12.17820953,9.32896269,2.830773817,51.05127458,15.1985108,4.56563155,0.910559301,48.00423407,1,1,1,1,1,1,1,1,4.84e-4,0.0022556,0.092473792,9e-13,9.68e-5,0.032619645,0.339966063,4.25e-12,0.00936873,0.025877772,0.139161021,9.59e-12,4.24e-4,0.080366786,0.535149376,1.18e-10,Control_sites,proximal,Control
TM4SF1_AATAAA_chr3_start_149369022_end_149369023,TM4SF1,chr3,149369022,149369023,-,-0.074062334,-0.051330427,-0.057380392,0.137915548,0.084495843,0.078461369,0.030061653,0.081439839,0.868904974,0.868824393,0.868696457,0.783569675,0.80737321,0.783297445,0.816071248,0.871033701,0.794842639,0.817493967,0.811316065,0.921485223,0.891869053,0.861758815,0.846132902,0.952473539,1971,1971,1971,3300,3300,3300,3300,2933,0.007774223,0.222088572,0.025938497,2.33e-22,9.43e-8,9.2e-5,0.396686964,3.58e-4,0,NA,0,0,0,0,NA,0,12.07692174,3.350909582,5.813480573,100.0507169,31.87895386,18.34423388,1.344772182,15.71695122,1,1,1,1,1,1,1,1,5.1e-4,0.067167889,0.015903787,1.49e-23,1.64e-8,1.84e-5,0.246194134,7.36e-5,0.009672658,0.2526175,0.029070851,3.75e-22,1.32e-7,1.24e-4,0.433348038,4.91e-4,Control_sites,distal,Control
TM4SF1_APA_chr3_start_149369671_end_149369672,TM4SF1,chr3,149369671,149369672,-,0.074062334,0.051330427,0.057380392,-0.137915548,-0.084495843,-0.078461369,-0.030061653,-0.081439839,0.131095026,0.131175607,0.131303543,0.216430325,0.19262679,0.216702555,0.183928752,0.128966299,0.205157361,0.182506033,0.188683935,0.078514777,0.108130947,0.138241185,0.153867098,0.047526461,129,129,129,191,191,191,191,199,0.007774223,0.222088572,0.025938497,2.33e-22,9.43e-8,9.2e-5,0.396686964,3.58e-4,0,NA,0,0,0,0,NA,0,12.07692174,3.350909582,5.813480573,100.0507169,31.87895386,18.34423388,1.344772182,15.71695122,1,1,1,1,1,1,1,1,5.1e-4,0.067167889,0.015903787,1.49e-23,1.64e-8,1.84e-5,0.246194134,7.36e-5,0.009672658,0.2526175,0.029070851,3.75e-22,1.32e-7,1.24e-4,0.433348038,4.91e-4,Control_sites,proximal,Control
HAPSTR1_AATAAA_chr16_start_9119696_end_9119697,HAPSTR1,chr16,9119696,9119697,+,0.133198251,-0.07309395,0.125742539,0.017508165,0.033136264,0.039217363,0.076920857,-0.018772677,0.261715625,0.261896248,0.267131438,0.209086376,0.159901636,0.160846249,0.144216306,0.205873372,0.394913877,0.188802298,0.392873977,0.226594541,0.193037899,0.200063612,0.221137163,0.187100695,42,42,42,90,90,90,90,100,1.59e-6,1.27e-6,2.76e-11,1.29e-5,0.00345233,0.010051363,1.18e-5,0.086443689,0.015949717,0.528651253,0.009080807,1,1,1,0.078744025,NA,12.04621542,4.920129823,8.816184912,0.254335651,1.289737325,1.041514012,8.135704558,0.253641523,1,1,1,1,1,1,1,1,5.19e-4,0.026545522,0.002985703,0.614038623,0.256096364,0.307469614,0.004340198,0.614522561,0.0098109,0.144186466,0.006562985,0.698236067,0.372101689,0.456929084,0.020667087,0.734361004,Control_sites,distal,Control
UGCG_AATAAA_chr9_start_111935364_end_111935365,UGCG,chr9,111935364,111935365,+,-0.058004933,-0.034245499,-0.046352602,-0.009400727,-0.018514455,-0.03152984,0.017820956,0.010202597,0.344237043,0.3441685,0.344462131,0.615698697,0.619179159,0.606093416,0.603563087,0.516755359,0.28623211,0.309923001,0.298109529,0.60629797,0.600664704,0.574563576,0.621384044,0.526957956,915,915,915,1292,1292,1292,1292,1400,0.023275762,0.241544192,0.123913152,0.692461081,0.201567175,0.264317381,0.423448337,0.838787688,0.00403014,NA,NA,NA,NA,NA,NA,NA,12.02635583,4.827331308,3.19393379,0.228298763,2.229129961,1.888416791,1.208966708,0.080595314,1,1,1,1,1,1,1,1,5.25e-4,0.028011958,0.073911952,0.632788149,0.13543009,0.1693806,0.271536859,0.776492275,0.009893451,0.148601382,0.114117691,0.713552194,0.223775166,0.293900559,0.460249892,0.857722625,Control_sites,distal,Control
SERBP1_AATAAA_chr1_start_67411053_end_67411054,SERBP1,chr1,67411053,67411054,-,-0.036293744,0.015635996,-0.116651857,0.132712916,0.086903451,0.032495101,0.033316359,0.115259937,0.197735484,0.197791089,0.197707108,0.176467339,0.205918536,0.198648154,0.190965499,0.205445118,0.16144174,0.213427085,0.081055251,0.309180255,0.292821987,0.231143254,0.224281858,0.320705055,451,451,451,506,506,506,506,755,9.18e-6,0.689344629,5.960000000000001e-59,1.35e-39,1.42e-22,5.38e-6,9.87e-6,2.26e-10,0.028947864,NA,1.87e-33,2.52e-37,6.6e-14,0.058226062,0.007762059,7.09e-11,11.97830078,2.646971067,149.9780936,168.0526215,61.51330116,8.386065925,12.94445351,48.17381447,1,1,1,1,1,1,1,1,5.38e-4,0.103747406,1.75e-34,1.9699999999999998e-38,4.4e-15,0.003781084,3.21e-4,3.9e-12,0.010105937,0.329298477,6.99e-33,1.11e-36,7.15e-14,0.013206461,0.002306437,1.08e-10,Control_sites,distal,Control
LAMP1_AATAAA_chr13_start_113323425_end_113323426,LAMP1,chr13,113323425,113323426,+,-0.070141188,-0.08175631,-0.028475253,-0.011451007,0.001570465,-0.004975905,0.018350517,0.004119171,0.881991128,0.881993043,0.881786951,0.832307677,0.846094482,0.845685935,0.819473411,0.86814851,0.811849939,0.800236732,0.853311698,0.82085667,0.847664946,0.840710029,0.837823929,0.872267682,380,380,380,1301,1301,1301,1301,1219,0.009081942,9.94e-4,0.259670706,0.573885067,0.957150195,0.840597734,0.309718102,0.904186111,0,0,NA,NA,NA,NA,NA,NA,11.72167085,16.44447458,1.628697033,0.442059287,0.006876589,0.080198015,1.82503451,0.043553648,1,1,1,1,1,1,1,1,6.18e-4,5.01e-5,0.201883362,0.506130196,0.933911014,0.777029246,0.176715172,0.834686259,0.011218444,0.001278742,0.274848576,0.600662999,0.957505955,0.856621305,0.344004724,0.899434792,Control_sites,proximal,Control
LAMP1_ATTAAA_chr13_start_113323668_end_113323669,LAMP1,chr13,113323668,113323669,+,0.070141188,0.08175631,0.028475253,0.011451007,-0.001570465,0.004975905,-0.018350517,-0.004119171,0.118008872,0.118006957,0.118213049,0.167692323,0.153905518,0.154314065,0.180526589,0.13185149,0.188150061,0.199763268,0.146688302,0.17914333,0.152335054,0.159289971,0.162176071,0.127732318,56,56,56,99,99,99,99,151,0.009081942,9.94e-4,0.259670706,0.573885067,0.957150195,0.840597734,0.309718102,0.904186111,0,0,NA,NA,NA,NA,NA,NA,11.72167085,16.44447458,1.628697033,0.442059287,0.006876589,0.080198015,1.82503451,0.043553648,1,1,1,1,1,1,1,1,6.18e-4,5.01e-5,0.201883362,0.506130196,0.933911014,0.777029246,0.176715172,0.834686259,0.011218444,0.001278742,0.274848576,0.600662999,0.957505955,0.856621305,0.344004724,0.899434792,Control_sites,distal,Control
HSP90AA1_APA_chr14_start_102081048_end_102081049,HSP90AA1,chr14,102081048,102081049,-,-0.02271001,-0.003780437,-0.00651111,-0.006994574,-0.01622163,-0.032227022,0.006066603,0.021826495,0.306553281,0.30676789,0.306747264,0.296256831,0.319723595,0.326496377,0.308465453,0.372039455,0.283843271,0.302987452,0.300236153,0.289262257,0.303501964,0.294269355,0.314532055,0.39386595,3241,3241,3241,11187,11187,11187,11187,14623,0.015773713,0.919518804,0.021927679,8.86e-6,0.020136746,0.006301505,0.648409539,1.3e-6,0.010076214,NA,1,0.626931139,0.473040969,0.00497494,NA,0.012363371,11.61072637,0.138022182,0.16532539,0.731864925,2.984869135,11.35164211,1.1292251,9.728810718,1,1,1,1,1,1,1,1,6.56e-4,0.710255201,0.684300144,0.392279361,0.084046081,7.54e-4,0.287940687,0.001814018,0.011670954,0.879502908,0.747548866,0.491216507,0.153022288,0.003331255,0.47971741,0.007722685,Control_sites,proximal,Control
RBCK1_AATAAA_chr20_start_410762_end_410763,RBCK1,chr20,410762,410763,+,0.066882129,-0.056173023,0.053054263,0.059338427,0.016910873,0.036804363,-0.069933838,-0.021340538,0.712747119,0.712737406,0.712723847,0.659407578,0.645890551,0.631898965,0.72534674,0.699792369,0.779629249,0.656564383,0.76577811,0.718746006,0.662801425,0.668703328,0.655412902,0.678451831,1275,1275,1275,548,548,548,548,952,0.011622536,0.040017177,0.020406553,0.011965596,0.501786266,0.250150545,0.007228993,0.642336733,0,0,0,0,NA,NA,0,NA,11.05420481,7.665177659,6.280458947,7.454314241,0.700846786,1.993961148,9.911473609,0.400044674,1,1,1,1,1,1,1,1,8.85e-4,0.005629672,0.012207648,0.006328458,0.402499308,0.157927322,0.001642516,0.527066186,0.014370797,0.048066609,0.022981966,0.01440101,0.528164761,0.278782954,0.00910952,0.662363176,Control_sites,proximal,Control
RBCK1_ATTAAA_chr20_start_430963_end_430964,RBCK1,chr20,430963,430964,+,-0.066882129,0.056173023,-0.053054263,-0.059338427,-0.016910873,-0.036804363,0.069933838,0.021340538,0.287252881,0.287262594,0.287276153,0.340592422,0.354109449,0.368101035,0.27465326,0.300207631,0.220370751,0.343435617,0.23422189,0.281253994,0.337198575,0.331296672,0.344587098,0.321548169,399,399,399,422,422,422,422,413,0.011622536,0.040017177,0.020406553,0.011965596,0.501786266,0.250150545,0.007228993,0.642336733,0,0,0,0,NA,NA,0,NA,11.05420481,7.665177659,6.280458947,7.454314241,0.700846786,1.993961148,9.911473609,0.400044674,1,1,1,1,1,1,1,1,8.85e-4,0.005629672,0.012207648,0.006328458,0.402499308,0.157927322,0.001642516,0.527066186,0.014370797,0.048066609,0.022981966,0.01440101,0.528164761,0.278782954,0.00910952,0.662363176,Control_sites,distal,Control
TRIM44_None_chr11_start_35808224_end_35808225,TRIM44,chr11,35808224,35808225,+,0.087817581,0.038491911,-0.103707469,0.098167746,0.084023966,0.107835012,0.061624397,0.122681412,0.506029836,0.507687589,0.506423688,0.414852618,0.431689354,0.435608422,0.41423959,0.45307795,0.593847417,0.5461795,0.402716219,0.513020363,0.51571332,0.543443434,0.475863987,0.575759362,18,18,18,45,45,45,45,12,0.10749072,0.010662412,4.95e-18,3.76e-24,4.230000000000001e-21,1.6200000000000003e-27,9.15e-12,3.35e-8,NA,0.590451926,1.11e-4,1.6e-7,8.11e-6,2.14e-11,4.43e-4,2.03e-5,10.99919361,4.729543049,17.80825037,31.05334351,23.77933203,49.10215384,17.03996828,22.38614137,1,1,1,1,1,1,1,1,9.12e-4,0.029648761,2.44e-5,2.51e-8,1.08e-6,2.43e-12,3.66e-5,2.23e-6,0.014688672,0.154078154,8.1e-5,1.59e-7,6.81e-6,4.66e-11,3.49e-4,2.23e-5,Control_sites,proximal,Control
IPO5_ATTAAA_chr13_start_98023074_end_98023075,IPO5,chr13,98023074,98023075,+,-0.060930909,-0.035023282,-0.109681834,0.087305906,0.040370723,0.056904598,0.073162509,0.049209356,0.148666183,0.148688346,0.148662941,0.304079918,0.277340892,0.285851322,0.300402182,0.246807179,0.087735274,0.113665064,0.038981107,0.391385824,0.317711615,0.34275592,0.373564691,0.296016534,28,28,28,269,269,269,269,367,0.00505052,1.29e-4,1.03e-21,5.56e-35,9.02e-13,2.55e-4,0.001896744,2.58e-14,0.016302269,1,8.7e-13,1.48e-5,0.192071382,0.039366921,0.007265298,0.241098705,10.71815235,2.811253582,53.30235552,19.66399364,2.66811747,6.833289752,10.48827948,2.61098577,1,1,1,1,1,1,1,1,0.001060896,0.093605204,2.86e-13,9.23e-6,0.102377054,0.008947432,0.001201342,0.106125775,0.016395479,0.307906761,2.57e-12,3.92e-5,0.177784088,0.027515349,0.007049783,0.207084969,Control_sites,distal,Control
MYEF2_AATAAA_chr15_start_48157127_end_48157128,MYEF2,chr15,48157127,48157128,-,0.147835731,-0.12897929,0.002154242,-0.084729951,-0.083544256,-0.033369958,-0.05072481,-0.081842792,0.271920135,0.271508473,0.271864013,0.138976281,0.22660816,0.138942725,0.124178245,0.170960418,0.419755866,0.142529183,0.274018255,0.05424633,0.143063904,0.105572768,0.073453436,0.089117627,34,34,34,56,56,56,56,38,0.076591906,0.125035684,3.03e-10,0.119779403,0.008350081,0.022102019,0.434152027,8.36e-4,NA,NA,1,NA,0.005744526,1,NA,0.606226683,10.67917079,10.30485129,0.046143928,7.461145593,10.78974269,1.36184678,3.383024098,3.732319215,1,1,1,1,1,1,1,1,0.001083486,0.001326809,0.829914382,0.006304487,0.001020641,0.243217675,0.065871089,0.053369243,0.016561304,0.017658551,0.869512073,0.014363561,0.003477677,0.386455489,0.171878574,0.122069712,Control_sites,proximal,Control
ATF5_AATAAA_chr19_start_49933933_end_49933934,ATF5,chr19,49933933,49933934,+,-0.047717817,0.024202478,-0.045279227,0.027737618,0.020560497,0.006310616,0.001883302,0.02238242,0.649058747,0.649200484,0.648340678,0.96336824,0.96692218,0.969880007,0.975132377,0.966630139,0.601340929,0.673402962,0.603061451,0.991105858,0.987482677,0.976190623,0.977015679,0.989012559,4672,4672,4672,4604,4604,4604,4604,4287,0.00549423,4.61e-4,0.016944438,2.5e-6,3.99e-5,0.636978876,0.945959647,0.086755933,0.025068708,1,0.055180742,2.77e-7,3.91e-6,NA,NA,NA,10.6721774,3.284816779,6.296838709,27.31172968,22.51522218,0.77566809,0.164169733,3.374762682,1,1,1,1,1,1,1,1,0.00108759,0.069923432,0.012095349,1.73e-7,2.08e-6,0.378469275,0.685346202,0.066202113,0.016561304,0.259486074,0.022800859,9.75e-7,1.26e-5,0.528597852,0.813727246,0.145654538,Control_sites,distal,Control
UQCC1_AATAAA_chr20_start_35344116_end_35344117,UQCC1,chr20,35344116,35344117,-,0.036468896,0.030783685,-0.002929088,-5.03e-4,-0.005322319,-0.013526567,-0.020692054,-0.039616716,0.016101743,0.016200868,0.016042542,0.02676438,0.032104161,0.031894566,0.042286808,0.049056254,0.052570639,0.046984553,0.013113454,0.02626171,0.026781842,0.018367999,0.021594754,0.009439538,16,16,16,22,22,22,22,32,0.011622536,0.004230541,0.041532354,0.787514464,0.234502585,0.003386496,0.176611674,0.006671133,0.016815269,0.050725159,0.979652624,NA,NA,0.361726159,NA,0.054678276,10.66083491,8.367149206,0.213284443,0.003187804,0.335227822,3.020577057,5.363284933,6.305849678,1,1,1,1,1,1,1,1,0.00109428,0.003820645,0.644205181,0.954974846,0.562596852,0.082214207,0.020565001,0.012034022,0.016632653,0.037093383,0.71300542200000006,0.966690777,0.676184036,0.168556568,0.071110154,0.036881384,Control_sites,proximal,Control
TM2D1_AATAAA_chr1_start_61681046_end_61681047,TM2D1,chr1,61681046,61681047,-,-0.134948469,-8.08e-4,0.040473149,-0.020384148,-0.124296546,-0.041514848,0.002710978,0.041044793,0.79885978,0.798837355,0.798769538,0.83635688,0.895640408,0.833987475,0.817854532,0.814221858,0.66391131,0.798029111,0.839242687,0.815972732,0.771343862,0.792472627,0.820565509,0.855266651,176,176,176,274,274,274,274,442,0.01398933,0.992345932,0.263454357,0.596647529,1.39e-4,0.290970352,0.970535082,0.481940324,0,NA,NA,NA,0,NA,NA,NA,10.60355662,4.5e-4,1.604952617,0.393975951,16.92481361,1.716579929,0.003743582,0.818357,1,1,1,1,1,1,1,1,0.001128703,0.9830774,0.205202762,0.530216842,3.89e-5,0.190133879,0.951212017,0.365660979,0.0169694,0.997826618,0.278437679,0.623122959,1.86e-4,0.321867513,0.974547307,0.510055513,Control_sites,distal,Control
TM2D1_APA_chr1_start_61696966_end_61696967,TM2D1,chr1,61696966,61696967,-,0.134948469,8.08e-4,-0.040473149,0.020384148,0.124296546,0.041514848,-0.002710978,-0.041044793,0.20114022,0.201162645,0.201230462,0.16364312,0.104359592,0.166012525,0.182145468,0.185778142,0.33608869,0.201970889,0.160757313,0.184027268,0.228656138,0.207527373,0.179434491,0.144733349,25,25,25,19,19,19,19,17,0.01398933,0.992345932,0.263454357,0.596647529,1.39e-4,0.290970352,0.970535082,0.481940324,0,NA,NA,NA,0,NA,NA,NA,10.60355662,4.5e-4,1.604952617,0.393975951,16.92481361,1.716579929,0.003743582,0.818357,1,1,1,1,1,1,1,1,0.001128703,0.9830774,0.205202762,0.530216842,3.89e-5,0.190133879,0.951212017,0.365660979,0.0169694,0.997826618,0.278437679,0.623122959,1.86e-4,0.321867513,0.974547307,0.510055513,Control_sites,proximal,Control
YWHAZ_ATTAAA_chr8_start_100916867_end_100916868,YWHAZ,chr8,100916867,100916868,-,-0.013428537,-0.012132306,-0.012987721,0.031668593,0.032966991,0.018890898,0.010484687,0.077290622,0.020846341,0.02071873,0.020944046,0.007437102,0.009147889,0.007975772,0.009840806,0.016285687,0.007417804,0.008586424,0.007956325,0.039105695,0.04211488,0.026866669,0.020325493,0.093576309,69,69,69,131,131,131,131,208,0.045758807,0.01952228,3.5e-10,2.0999999999999996e-56,4.2999999999999994e-48,9.82e-62,8.670000000000001e-21,2.18e-33,0.017323412,0.028752199,0.006747401,2.5e-35,8.7300000000000009e-28,2.01e-17,1.44e-5,9.36e-24,10.60577804,9.403572673,9.359360116,156.1578687,121.9847229,75.06114919,22.2573653,103.9641573,1,1,1,1,1,1,1,1,0.001127348,0.00216563,0.002218496,7.82e-36,2.33e-28,4.56e-18,2.38e-6,2.06e-24,0.0169694,0.025085468,0.00504085,4.04e-34,9.93e-27,1.61e-16,3.14e-5,1.8000000000000001e-22,Control_sites,distal,Control
