gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO_96hrs_1,DMSO_96hrs_2,DMSO_96hrs_3,SDMAi_96hrs_1,SDMAi_96hrs_2,SDMAi_96hrs_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
PRTFDC1_ENSG00000099256.19,PAS14251_ATTAAA_0.25,1.84E-14,1.93E-06,PRTFDC1_ENSG00000099256.19,28.64207572,1,8.71E-08,1.40E-05,PRTFDC1_ENSG00000099256.19,0.343595823,0.343595823,0.343595823,0.149440181,0.149440181,0.149440181,-0.194155642,chr10,24849601,24849602,10,-,ENSG00000099256.19,PRTFDC1,UTR3
PODXL_ENSG00000128567.17,PAS11100_APA_0.2,6.57E-05,2.46E-06,PODXL_ENSG00000128567.17,28.17733239,1,1.11E-07,1.75E-05,PODXL_ENSG00000128567.17,0.021302754,0.021302754,0.021302754,0.11764907,0.11764907,0.11764907,0.096346316,chr7,131503906,131503907,103,-,ENSG00000128567.17,PODXL,UTR3
ZNF207_ENSG00000010244.19,PAS21434_AATAAA_0.15,6.51E-09,6.64E-06,ZNF207_ENSG00000010244.19,28.029141,1,1.20E-07,1.87E-05,ZNF207_ENSG00000010244.19,0.223254912,0.223254912,0.223254912,0.11467198,0.11467198,0.11467198,-0.108582932,chr17,32369964,32369965,383,+,ENSG00000010244.19,ZNF207,UTR3
UFM1_ENSG00000120686.12,PAS17917_APA_0.25,5.55E-05,2.95E-06,UFM1_ENSG00000120686.12,27.82411077,1,1.33E-07,2.05E-05,UFM1_ENSG00000120686.12,0.41972584,0.41972584,0.41972584,0.812144574,0.812144574,0.812144574,0.392418734,chr13,38362999,38363000,320,+,ENSG00000120686.12,UFM1,UTR3
SS18_ENSG00000141380.14,PAS23006_ATTAAA_0.3,1.49E-06,1.62E-06,SS18_ENSG00000141380.14,27.6467739,1,1.46E-07,2.22E-05,SS18_ENSG00000141380.14,0.084881767,0.084881767,0.084881767,0.280991585,0.280991585,0.280991585,0.196109819,chr18,26017333,26017334,42,-,ENSG00000141380.14,SS18,UTR3
RBM8A_ENSG00000265241.8,PAS2040_AATAAA_0.05,2.01E-05,1.77E-06,RBM8A_ENSG00000265241.8,27.47441347,1,1.59E-07,2.40E-05,RBM8A_ENSG00000265241.8,0.055424574,0.055424574,0.055424574,0.130238749,0.130238749,0.130238749,0.074814175,chr1,145923648,145923649,148,-,ENSG00000265241.8,RBM8A,UTR3
YME1L1_ENSG00000136758.20,PAS14268_AATAAA_0.2,2.52E-04,3.63E-06,YME1L1_ENSG00000136758.20,27.42473786,1,1.63E-07,2.43E-05,YME1L1_ENSG00000136758.20,0.581142607,0.581142607,0.581142607,0.447044974,0.447044974,0.447044974,-0.134097633,chr10,27111733,27111734,787,-,ENSG00000136758.20,YME1L1,UTR3
CDYL_ENSG00000153046.18,PAS8712_None_0.15,3.01E-05,1.98E-06,CDYL_ENSG00000153046.18,27.25439522,1,1.78E-07,2.62E-05,CDYL_ENSG00000153046.18,0.153589759,0.153589759,0.153589759,0.614049407,0.614049407,0.614049407,0.460459648,chr6,4892380,4892381,70,+,ENSG00000153046.18,CDYL,UTR3
RBM8A_ENSG00000265241.8,PAS2041_AATAAA_0.25,2.01E-05,2.41E-06,RBM8A_ENSG00000265241.8,26.87427702,1,2.17E-07,3.11E-05,RBM8A_ENSG00000265241.8,0.900240159,0.900240159,0.900240159,0.809485497,0.809485497,0.809485497,-0.090754662,chr1,145925723,145925724,1899,-,ENSG00000265241.8,RBM8A,UTR3
TFDP2_ENSG00000114126.18,PAS5991_AATAAA_0.3,3.23E-06,2.41E-06,TFDP2_ENSG00000114126.18,26.87762081,1,2.17E-07,3.11E-05,TFDP2_ENSG00000114126.18,0.204567635,0.204567635,0.204567635,0.44589012,0.44589012,0.44589012,0.241322485,chr3,141944429,141944430,100,-,ENSG00000114126.18,TFDP2,UTR3
HNRNPA1_ENSG00000135486.19,PAS16439_AATAAA_0.3,1.34E-04,3.16E-06,HNRNPA1_ENSG00000135486.19,26.35067643,1,2.85E-07,3.99E-05,HNRNPA1_ENSG00000135486.19,0.654324025,0.654324025,0.654324025,0.56610942,0.56610942,0.56610942,-0.088214605,chr12,54284878,54284879,6355,+,ENSG00000135486.19,HNRNPA1,UTR3
UFM1_ENSG00000120686.12,PAS17916_AATAAA_0.45,5.55E-05,6.33E-06,UFM1_ENSG00000120686.12,26.34889084,1,2.85E-07,3.99E-05,UFM1_ENSG00000120686.12,0.492843279,0.492843279,0.492843279,0.153965534,0.153965534,0.153965534,-0.338877745,chr13,38360838,38360839,14,+,ENSG00000120686.12,UFM1,UTR3
PODXL_ENSG00000128567.17,PAS11097_ATTAAA_0.3,6.57E-05,7.24E-06,PODXL_ENSG00000128567.17,26.0899401,1,3.26E-07,4.41E-05,PODXL_ENSG00000128567.17,0.941970354,0.941970354,0.941970354,0.824934114,0.824934114,0.824934114,-0.11703624,chr7,131500273,131500274,895,-,ENSG00000128567.17,PODXL,UTR3
NPAS2_ENSG00000170485.17,PAS3072_AATAAA_0.15,3.01E-05,0,NPAS2_ENSG00000170485.17,26.09840421,1,3.24E-07,4.41E-05,NPAS2_ENSG00000170485.17,0.625959863,0.625959863,0.625959863,0.356878899,0.356878899,0.356878899,-0.269080964,chr2,100996051,100996052,221,+,ENSG00000170485.17,NPAS2,UTR3
NPAS2_ENSG00000170485.17,PAS3073_AATAAA_0.1,3.01E-05,0,NPAS2_ENSG00000170485.17,26.09840421,1,3.24E-07,4.41E-05,NPAS2_ENSG00000170485.17,0.374040137,0.374040137,0.374040137,0.643121101,0.643121101,0.643121101,0.269080964,chr2,100996824,100996825,84,+,ENSG00000170485.17,NPAS2,UTR3
NABP1_ENSG00000173559.15,PAS3388_AATAAA_0.25,1.18E-04,3.94E-06,NABP1_ENSG00000173559.15,25.92708791,1,3.55E-07,4.75E-05,NABP1_ENSG00000173559.15,0.057383926,0.057383926,0.057383926,0.308188071,0.308188071,0.308188071,0.250804145,chr2,191696658,191696659,19,+,ENSG00000173559.15,NABP1,UTR3
MRPS16_ENSG00000182180.14,PAS14431_AATAAA_0.05,4.88E-06,4.16E-06,MRPS16_ENSG00000182180.14,25.82021946,1,3.75E-07,4.97E-05,MRPS16_ENSG00000182180.14,0.531955154,0.531955154,0.531955154,0.353768364,0.353768364,0.353768364,-0.17818679,chr10,73250741,73250742,896,-,ENSG00000182180.14,MRPS16,UTR3
EIF3H_ENSG00000147677.12,PAS12213_AATAAA_0.35,3.76E-05,0,EIF3H_ENSG00000147677.12,25.63333399,1,4.13E-07,5.35E-05,EIF3H_ENSG00000147677.12,0.012964548,0.012964548,0.012964548,0.038554496,0.038554496,0.038554496,0.025589949,chr8,116642127,116642128,51,-,ENSG00000147677.12,EIF3H,UTR3
EIF3H_ENSG00000147677.12,PAS12214_AATAAA_0.15,3.76E-05,0,EIF3H_ENSG00000147677.12,25.63333399,1,4.13E-07,5.35E-05,EIF3H_ENSG00000147677.12,0.987035452,0.987035452,0.987035452,0.961445504,0.961445504,0.961445504,-0.025589949,chr8,116644832,116644833,5900,-,ENSG00000147677.12,EIF3H,UTR3
CIAO1_ENSG00000144021.3,PAS3032_APA_0.35,2.52E-04,9.83E-06,CIAO1_ENSG00000144021.3,25.4989016,1,4.43E-07,5.68E-05,CIAO1_ENSG00000144021.3,0.705309769,0.705309769,0.705309769,0.515678227,0.515678227,0.515678227,-0.189631542,chr2,96271557,96271558,611,+,ENSG00000144021.3,CIAO1,UTR3
PIP4P2_ENSG00000155099.8,PAS12082_AATAAA_0.3,3.77E-04,1.00E-05,PIP4P2_ENSG00000155099.8,25.46002874,1,4.52E-07,5.74E-05,PIP4P2_ENSG00000155099.8,0.363543766,0.363543766,0.363543766,0.152502553,0.152502553,0.152502553,-0.211041213,chr8,90995446,90995447,69,-,ENSG00000155099.8,PIP4P2,UTR3
FBXO22_ENSG00000167196.14,PAS19584_AATAAA_0.2,1.16E-04,1.10E-05,FBXO22_ENSG00000167196.14,25.28288691,1,4.95E-07,6.22E-05,FBXO22_ENSG00000167196.14,0.084643519,0.084643519,0.084643519,0.290405648,0.290405648,0.290405648,0.205762129,chr15,75942509,75942510,165,+,ENSG00000167196.14,FBXO22,UTR3
PAK1_ENSG00000149269.10,PAS15893_AATAAA_0.2,4.79E-05,0,PAK1_ENSG00000149269.10,25.01914143,1,5.68E-07,6.99E-05,PAK1_ENSG00000149269.10,0.527015305,0.527015305,0.527015305,0.900629055,0.900629055,0.900629055,0.373613751,chr11,77322020,77322021,64,-,ENSG00000149269.10,PAK1,UTR3
PAK1_ENSG00000149269.10,PAS15894_AATAAA_0.3,4.79E-05,0,PAK1_ENSG00000149269.10,25.01914143,1,5.68E-07,6.99E-05,PAK1_ENSG00000149269.10,0.472984695,0.472984695,0.472984695,0.099370945,0.099370945,0.099370945,-0.373613751,chr11,77322975,77322976,29,-,ENSG00000149269.10,PAK1,UTR3
PHF19_ENSG00000119403.15,PAS13246_None_0.25,5.31E-05,0,PHF19_ENSG00000119403.15,24.7870417,1,6.40E-07,7.73E-05,PHF19_ENSG00000119403.15,0.484406645,0.484406645,0.484406645,0.354151948,0.354151948,0.354151948,-0.130254697,chr9,120855695,120855696,41,-,ENSG00000119403.15,PHF19,UTR3
PHF19_ENSG00000119403.15,PAS13247_AATAAA_0.35,5.31E-05,0,PHF19_ENSG00000119403.15,24.7870417,1,6.40E-07,7.73E-05,PHF19_ENSG00000119403.15,0.515593355,0.515593355,0.515593355,0.645848052,0.645848052,0.645848052,0.130254697,chr9,120869579,120869580,734,-,ENSG00000119403.15,PHF19,UTR3
PA2G4_ENSG00000170515.14,PAS16467_AATAAA_0.35,6.04E-05,0,PA2G4_ENSG00000170515.14,24.43634505,1,7.68E-07,9.09E-05,PA2G4_ENSG00000170515.14,0.856590696,0.856590696,0.856590696,0.766405839,0.766405839,0.766405839,-0.090184858,chr12,56113147,56113148,3281,+,ENSG00000170515.14,PA2G4,UTR3
PA2G4_ENSG00000170515.14,PAS16468_AATAAA_0.2,6.04E-05,0,PA2G4_ENSG00000170515.14,24.43634505,1,7.68E-07,9.09E-05,PA2G4_ENSG00000170515.14,0.143409304,0.143409304,0.143409304,0.233594161,0.233594161,0.233594161,0.090184858,chr12,56113904,56113905,975,+,ENSG00000170515.14,PA2G4,UTR3
H2BC5_ENSG00000158373.9,PAS8791_AATAAA_0.3,6.24E-05,0,H2BC5_ENSG00000158373.9,24.34258557,1,8.06E-07,9.36E-05,H2BC5_ENSG00000158373.9,0.380566648,0.380566648,0.380566648,0.072126772,0.072126772,0.072126772,-0.308439877,chr6,26158640,26158641,11,+,ENSG00000158373.9,H2BC5,UTR3
H2BC5_ENSG00000158373.9,PAS8792_AATAAA_0.2,6.24E-05,0,H2BC5_ENSG00000158373.9,24.34258557,1,8.06E-07,9.36E-05,H2BC5_ENSG00000158373.9,0.619433352,0.619433352,0.619433352,0.927873228,0.927873228,0.927873228,0.308439877,chr6,26171345,26171346,445,+,ENSG00000158373.9,H2BC5,UTR3
SUN1_ENSG00000164828.18,PAS10056_AATAAA_0.1,3.44E-04,2.94E-05,SUN1_ENSG00000164828.18,24.17015067,1,8.82E-07,1.01E-04,SUN1_ENSG00000164828.18,0.371337833,0.371337833,0.371337833,0.247291988,0.247291988,0.247291988,-0.124045845,chr7,895688,895689,675,+,ENSG00000164828.18,SUN1,UTR3
DYM_ENSG00000141627.14,PAS23071_ATTAAA_0.3,2.40E-04,9.83E-06,DYM_ENSG00000141627.14,24.16263014,1,8.85E-07,1.01E-04,DYM_ENSG00000141627.14,0.197041548,0.197041548,0.197041548,0.429754113,0.429754113,0.429754113,0.232712565,chr18,49043023,49043024,12,-,ENSG00000141627.14,DYM,UTR3
SNX3_ENSG00000112335.15,PAS9843_ATTAAA_0.35,5.69E-05,1.02E-05,SNX3_ENSG00000112335.15,24.09709988,1,9.16E-07,1.03E-04,SNX3_ENSG00000112335.15,0.07819217,0.07819217,0.07819217,0.142760721,0.142760721,0.142760721,0.06456855,chr6,108211225,108211226,236,-,ENSG00000112335.15,SNX3,UTR3
CENPH_ENSG00000153044.10,PAS7481_APA_0.3,7.58E-05,0,CENPH_ENSG00000153044.10,23.90579918,1,1.01E-06,1.12E-04,CENPH_ENSG00000153044.10,0.28752318,0.28752318,0.28752318,0.018636679,0.018636679,0.018636679,-0.268886501,chr5,69209823,69209824,48,+,ENSG00000153044.10,CENPH,UTR3
CENPH_ENSG00000153044.10,PAS7482_AATAAA_0.1,7.58E-05,0,CENPH_ENSG00000153044.10,23.90579918,1,1.01E-06,1.12E-04,CENPH_ENSG00000153044.10,0.71247682,0.71247682,0.71247682,0.981363321,0.981363321,0.981363321,0.268886501,chr5,69210355,69210356,184,+,ENSG00000153044.10,CENPH,UTR3
SRSF6_ENSG00000124193.16,PAS24896_AATAAA_0.3,8.12E-05,0,SRSF6_ENSG00000124193.16,23.74099187,1,1.10E-06,1.19E-04,SRSF6_ENSG00000124193.16,0.460682997,0.460682997,0.460682997,0.637523485,0.637523485,0.637523485,0.176840488,chr20,43461548,43461549,522,+,ENSG00000124193.16,SRSF6,UTR3
SRSF6_ENSG00000124193.16,PAS24897_AATAAA_0.2,8.12E-05,0,SRSF6_ENSG00000124193.16,23.74099187,1,1.10E-06,1.19E-04,SRSF6_ENSG00000124193.16,0.539317003,0.539317003,0.539317003,0.362476515,0.362476515,0.362476515,-0.176840488,chr20,43463601,43463602,403,+,ENSG00000124193.16,SRSF6,UTR3
IP6K2_ENSG00000068745.15,PAS5582_AATAAA_0.3,2.03E-04,1.21E-05,IP6K2_ENSG00000068745.15,23.76348711,1,1.09E-06,1.19E-04,IP6K2_ENSG00000068745.15,0.265914728,0.265914728,0.265914728,0.043242452,0.043242452,0.043242452,-0.222672276,chr3,48693770,48693771,47,-,ENSG00000068745.15,IP6K2,UTR3
FLNB_ENSG00000136068.16,PAS4819_None_0.15,4.45E-04,1.27E-05,FLNB_ENSG00000136068.16,23.66416148,1,1.15E-06,1.23E-04,FLNB_ENSG00000136068.16,0.555889495,0.555889495,0.555889495,0.384184414,0.384184414,0.384184414,-0.171705081,chr3,58170781,58170782,401,+,ENSG00000136068.16,FLNB,UTR3
HMGB1_ENSG00000189403.15,PAS18154_APA_0.15,2.87E-04,1.31E-05,HMGB1_ENSG00000189403.15,23.61536142,1,1.18E-06,1.25E-04,HMGB1_ENSG00000189403.15,0.831254178,0.831254178,0.831254178,0.704830297,0.704830297,0.704830297,-0.126423881,chr13,30460895,30460896,2051,-,ENSG00000189403.15,HMGB1,UTR3
DDX52_ENSG00000278053.5,PAS22226_AATAAA_0.4,4.99E-07,4.26E-05,DDX52_ENSG00000278053.5,23.45743058,1,1.28E-06,1.33E-04,DDX52_ENSG00000278053.5,0.162640175,0.162640175,0.162640175,0.357233847,0.357233847,0.357233847,0.194593672,chr17,37609743,37609744,90,-,ENSG00000278053.5,DDX52,UTR3
SRSF2_ENSG00000161547.17,PAS22633_ATTAAA_0.15,9.29E-05,0,SRSF2_ENSG00000161547.17,23.42311854,1,1.30E-06,1.33E-04,SRSF2_ENSG00000161547.17,0.784763862,0.784763862,0.784763862,0.877908313,0.877908313,0.877908313,0.09314445,chr17,76734116,76734117,769,-,ENSG00000161547.17,SRSF2,UTR3
SRSF2_ENSG00000161547.17,PAS22634_ATTAAA_0.15,9.29E-05,0,SRSF2_ENSG00000161547.17,23.42311854,1,1.30E-06,1.33E-04,SRSF2_ENSG00000161547.17,0.215236138,0.215236138,0.215236138,0.122091687,0.122091687,0.122091687,-0.09314445,chr17,76734838,76734839,620,-,ENSG00000161547.17,SRSF2,UTR3
YWHAB_ENSG00000166913.13,PAS24911_APA_0.3,0.001411127,2.87E-05,YWHAB_ENSG00000166913.13,23.43202231,1,1.29E-06,1.33E-04,YWHAB_ENSG00000166913.13,0.676975162,0.676975162,0.676975162,0.606647729,0.606647729,0.606647729,-0.070327433,chr20,44906526,44906527,215,+,ENSG00000166913.13,YWHAB,UTR3
CYCS_ENSG00000172115.9,PAS10766_APA_0.3,4.28E-05,3.16E-05,CYCS_ENSG00000172115.9,23.24876864,1,1.42E-06,1.45E-04,CYCS_ENSG00000172115.9,0.242951674,0.242951674,0.242951674,0.163600834,0.163600834,0.163600834,-0.07935084,chr7,25123669,25123670,222,-,ENSG00000172115.9,CYCS,UTR3
LRPPRC_ENSG00000138095.20,PAS3829_AATAAA_0.3,2.52E-04,3.19E-05,LRPPRC_ENSG00000138095.20,23.2327968,1,1.44E-06,1.45E-04,LRPPRC_ENSG00000138095.20,0.189321856,0.189321856,0.189321856,0.290017584,0.290017584,0.290017584,0.100695728,chr2,43887744,43887745,431,-,ENSG00000138095.20,LRPPRC,UTR3
IPO9_ENSG00000198700.10,PAS1048_APA_0.25,7.73E-15,1.17E-04,IPO9_ENSG00000198700.10,23.13486307,1,1.51E-06,1.51E-04,IPO9_ENSG00000198700.10,0.076202414,0.076202414,0.076202414,0.154831686,0.154831686,0.154831686,0.078629272,chr1,201877969,201877970,12,+,ENSG00000198700.10,IPO9,UTR3
BEX4_ENSG00000102409.10,PAS26446_APA_0.2,1.09E-04,0,BEX4_ENSG00000102409.10,23.08730009,1,1.55E-06,1.52E-04,BEX4_ENSG00000102409.10,0.062943193,0.062943193,0.062943193,0.002650879,0.002650879,0.002650879,-0.060292314,chrX,103216752,103216753,35,+,ENSG00000102409.10,BEX4,UTR3
BEX4_ENSG00000102409.10,PAS26447_AATAAA_0.25,1.09E-04,0,BEX4_ENSG00000102409.10,23.08730009,1,1.55E-06,1.52E-04,BEX4_ENSG00000102409.10,0.937056807,0.937056807,0.937056807,0.997349121,0.997349121,0.997349121,0.060292314,chrX,103217191,103217192,739,+,ENSG00000102409.10,BEX4,UTR3
CHKA_ENSG00000110721.12,PAS15842_AATAAA_0.25,1.16E-04,0,CHKA_ENSG00000110721.12,22.93318422,1,1.68E-06,1.61E-04,CHKA_ENSG00000110721.12,0.607528306,0.607528306,0.607528306,0.810329142,0.810329142,0.810329142,0.202800836,chr11,68052860,68052861,207,-,ENSG00000110721.12,CHKA,UTR3
CHKA_ENSG00000110721.12,PAS15843_ATTAAA_0.15,1.16E-04,0,CHKA_ENSG00000110721.12,22.93318422,1,1.68E-06,1.61E-04,CHKA_ENSG00000110721.12,0.392471694,0.392471694,0.392471694,0.189670858,0.189670858,0.189670858,-0.202800836,chr11,68053815,68053816,98,-,ENSG00000110721.12,CHKA,UTR3
FGFR1OP2_ENSG00000111790.14,PAS16268_AATAAA_0.3,1.48E-04,5.60E-05,FGFR1OP2_ENSG00000111790.14,22.93037479,1,1.68E-06,1.61E-04,FGFR1OP2_ENSG00000111790.14,0.495049874,0.495049874,0.495049874,0.665781629,0.665781629,0.665781629,0.170731755,chr12,26960743,26960744,515,+,ENSG00000111790.14,FGFR1OP2,UTR3
PHLDA1_ENSG00000139289.15,PAS17447_AATAAA_0.2,0.001873978,9.76E-05,PHLDA1_ENSG00000139289.15,22.84343207,1,1.76E-06,1.67E-04,PHLDA1_ENSG00000139289.15,0.266215517,0.266215517,0.266215517,0.394271286,0.394271286,0.394271286,0.12805577,chr12,76025452,76025453,426,-,ENSG00000139289.15,PHLDA1,UTR3
PARVA_ENSG00000197702.14,PAS14844_AATAAA_0.3,3.46E-04,5.97E-05,PARVA_ENSG00000197702.14,22.80531324,1,1.79E-06,1.69E-04,PARVA_ENSG00000197702.14,0.493360269,0.493360269,0.493360269,0.369899856,0.369899856,0.369899856,-0.123460413,chr11,12528264,12528265,616,+,ENSG00000197702.14,PARVA,UTR3
PPP1R7_ENSG00000115685.15,PAS3623_AATAAA_0.15,2.67E-04,2.01E-05,PPP1R7_ENSG00000115685.15,22.78998625,1,1.81E-06,1.69E-04,PPP1R7_ENSG00000115685.15,0.262991633,0.262991633,0.262991633,0.467302197,0.467302197,0.467302197,0.204310564,chr2,241167171,241167172,159,+,ENSG00000115685.15,PPP1R7,UTR3
COPZ1_ENSG00000111481.10,PAS16442_ATTAAA_0.15,1.25E-04,0,COPZ1_ENSG00000111481.10,22.7122929,1,1.88E-06,1.74E-04,COPZ1_ENSG00000111481.10,0.275177797,0.275177797,0.275177797,0.165515428,0.165515428,0.165515428,-0.109662369,chr12,54350874,54350875,316,+,ENSG00000111481.10,COPZ1,UTR3
COPZ1_ENSG00000111481.10,PAS16443_AATAAA_0.2,1.25E-04,0,COPZ1_ENSG00000111481.10,22.7122929,1,1.88E-06,1.74E-04,COPZ1_ENSG00000111481.10,0.724822203,0.724822203,0.724822203,0.834484572,0.834484572,0.834484572,0.109662369,chr12,54351842,54351843,2658,+,ENSG00000111481.10,COPZ1,UTR3
NT5E_ENSG00000135318.12,PAS9161_ATTAAA_0.35,1.25E-04,0,NT5E_ENSG00000135318.12,22.64855553,1,1.95E-06,1.74E-04,NT5E_ENSG00000135318.12,0.090157757,0.090157757,0.090157757,0.028132828,0.028132828,0.028132828,-0.062024929,chr6,85471602,85471603,11,+,ENSG00000135318.12,NT5E,UTR3
NT5E_ENSG00000135318.12,PAS9163_AATAAA_0.15,1.25E-04,0,NT5E_ENSG00000135318.12,22.64855553,1,1.95E-06,1.74E-04,NT5E_ENSG00000135318.12,0.909842243,0.909842243,0.909842243,0.971867172,0.971867172,0.971867172,0.062024929,chr6,85495777,85495778,636,+,ENSG00000135318.12,NT5E,UTR3
CACYBP_ENSG00000116161.18,PAS952_APA_0.35,1.25E-04,0,CACYBP_ENSG00000116161.18,22.67526509,1,1.92E-06,1.74E-04,CACYBP_ENSG00000116161.18,0.794194225,0.794194225,0.794194225,0.708405243,0.708405243,0.708405243,-0.085788982,chr1,175010362,175010363,811,+,ENSG00000116161.18,CACYBP,UTR3
CACYBP_ENSG00000116161.18,PAS953_AATAAA_0.35,1.25E-04,0,CACYBP_ENSG00000116161.18,22.67526509,1,1.92E-06,1.74E-04,CACYBP_ENSG00000116161.18,0.205805775,0.205805775,0.205805775,0.291594757,0.291594757,0.291594757,0.085788982,chr1,175010799,175010800,751,+,ENSG00000116161.18,CACYBP,UTR3
ELOC_ENSG00000154582.18,PAS12011_AATAAA_0.3,0.001611928,4.37E-05,ELOC_ENSG00000154582.18,22.62908616,1,1.96E-06,1.75E-04,ELOC_ENSG00000154582.18,0.87526446,0.87526446,0.87526446,0.787677312,0.787677312,0.787677312,-0.087587148,chr8,73946612,73946613,693,-,ENSG00000154582.18,ELOC,UTR3
MTHFD1L_ENSG00000120254.16,PAS9318_ATTAAA_0.15,1.39E-04,0,MTHFD1L_ENSG00000120254.16,22.31889808,1,2.31E-06,2.03E-04,MTHFD1L_ENSG00000120254.16,0.462659673,0.462659673,0.462659673,0.222828742,0.222828742,0.222828742,-0.239830931,chr6,150898997,150898998,264,+,ENSG00000120254.16,MTHFD1L,UTR3
MTHFD1L_ENSG00000120254.16,PAS9321_AATAAA_0.3,1.39E-04,0,MTHFD1L_ENSG00000120254.16,22.31889808,1,2.31E-06,2.03E-04,MTHFD1L_ENSG00000120254.16,0.537340327,0.537340327,0.537340327,0.777171258,0.777171258,0.777171258,0.239830931,chr6,151101884,151101885,418,+,ENSG00000120254.16,MTHFD1L,UTR3
EGFR_ENSG00000146648.21,PAS10311_AATAAA_0.3,3.44E-04,5.26E-05,EGFR_ENSG00000146648.21,22.27082535,1,2.37E-06,2.06E-04,EGFR_ENSG00000146648.21,0.171797662,0.171797662,0.171797662,0.071708046,0.071708046,0.071708046,-0.100089617,chr7,55207336,55207337,141,+,ENSG00000146648.21,EGFR,UTR3
PAICS_ENSG00000128050.9,PAS6482_ATTAAA_0.15,5.06E-04,2.80E-05,PAICS_ENSG00000128050.9,22.15247087,1,2.52E-06,2.18E-04,PAICS_ENSG00000128050.9,0.317939631,0.317939631,0.317939631,0.440299974,0.440299974,0.440299974,0.122360342,chr4,56461358,56461359,783,+,ENSG00000128050.9,PAICS,UTR3
CHCHD7_ENSG00000170791.18,PAS11411_ATTAAA_0.4,0.001101487,2.88E-05,CHCHD7_ENSG00000170791.18,22.0944103,1,2.60E-06,2.23E-04,CHCHD7_ENSG00000170791.18,0.734127443,0.734127443,0.734127443,0.472393587,0.472393587,0.472393587,-0.261733856,chr8,56217464,56217465,222,+,ENSG00000170791.18,CHCHD7,UTR3
ZMIZ2_ENSG00000122515.16,PAS10285_APA_0.35,4.53E-05,3.10E-05,ZMIZ2_ENSG00000122515.16,21.95489473,1,2.79E-06,2.36E-04,ZMIZ2_ENSG00000122515.16,0.142704046,0.142704046,0.142704046,0.265538492,0.265538492,0.265538492,0.122834447,chr7,44769877,44769878,240,+,ENSG00000122515.16,ZMIZ2,UTR3
FLNB_ENSG00000136068.16,PAS4821_AATAAA_0.15,4.45E-04,3.09E-05,FLNB_ENSG00000136068.16,21.96450138,1,2.78E-06,2.36E-04,FLNB_ENSG00000136068.16,0.431756181,0.431756181,0.431756181,0.60276268,0.60276268,0.60276268,0.171006499,chr3,58172247,58172248,2689,+,ENSG00000136068.16,FLNB,UTR3
ZNF207_ENSG00000010244.19,PAS21438_AATAAA_0.35,6.51E-09,1.61E-04,ZNF207_ENSG00000010244.19,21.87854728,1,2.90E-06,2.44E-04,ZNF207_ENSG00000010244.19,0.196123361,0.196123361,0.196123361,0.308925219,0.308925219,0.308925219,0.112801859,chr17,32381042,32381043,11,+,ENSG00000010244.19,ZNF207,UTR3
PTGES3_ENSG00000110958.16,PAS17355_AATAAA_0.1,7.87E-04,3.50E-05,PTGES3_ENSG00000110958.16,21.72245752,1,3.15E-06,2.63E-04,PTGES3_ENSG00000110958.16,0.729096736,0.729096736,0.729096736,0.619387996,0.619387996,0.619387996,-0.10970874,chr12,56663597,56663598,6242,-,ENSG00000110958.16,PTGES3,UTR3
PTGES3_ENSG00000110958.16,PAS17354_AATAAA_0.3,7.87E-04,3.64E-05,PTGES3_ENSG00000110958.16,21.64574264,1,3.28E-06,2.72E-04,PTGES3_ENSG00000110958.16,0.265933808,0.265933808,0.265933808,0.375432682,0.375432682,0.375432682,0.109498874,chr12,56663351,56663352,2615,-,ENSG00000110958.16,PTGES3,UTR3
KLHL7_ENSG00000122550.18,PAS10165_AATAAA_0.25,6.68E-04,3.84E-05,KLHL7_ENSG00000122550.18,21.54352299,1,3.46E-06,2.85E-04,KLHL7_ENSG00000122550.18,0.605219336,0.605219336,0.605219336,0.240778718,0.240778718,0.240778718,-0.364440618,chr7,23126048,23126049,180,+,ENSG00000122550.18,KLHL7,UTR3
EGFR_ENSG00000146648.21,PAS10313_ATTAAA_0.15,3.44E-04,7.85E-05,EGFR_ENSG00000146648.21,21.50299331,1,3.53E-06,2.89E-04,EGFR_ENSG00000146648.21,0.747730832,0.747730832,0.747730832,0.871770284,0.871770284,0.871770284,0.124039452,chr7,55211567,55211568,407,+,ENSG00000146648.21,EGFR,UTR3
IPO9_ENSG00000198700.10,PAS1052_AATAAA_0.2,7.73E-15,3.60E-04,IPO9_ENSG00000198700.10,20.9822144,1,4.64E-06,3.77E-04,IPO9_ENSG00000198700.10,0.025821623,0.025821623,0.025821623,0.075620519,0.075620519,0.075620519,0.049798897,chr1,201883776,201883777,35,+,ENSG00000198700.10,IPO9,UTR3
SETD6_ENSG00000103037.12,PAS20513_None_0.1,2.67E-04,5.21E-05,SETD6_ENSG00000103037.12,20.96110761,1,4.69E-06,3.78E-04,SETD6_ENSG00000103037.12,0.502077602,0.502077602,0.502077602,0.836553709,0.836553709,0.836553709,0.334476107,chr16,58519109,58519110,21,+,ENSG00000103037.12,SETD6,UTR3
