gene_name,ensembl_ID,feature_id,chr,start,end,strand,pA_type,APA_and_gene_class_96hrs,log2FoldChange_24hrs,log2FoldChange_48hrs,log2FoldChange_72hrs,log2FoldChange_96hrs,prox_to_dist_shift_24hrs,prox_to_dist_shift_48hrs,prox_to_dist_shift_72hrs,prox_to_dist_shift_96hrs
DOCK4,ENSG00000128512,PAS22157_AATAAA_0.2,chr7,111726111,111726112,-,distal pA,up_not_lengthened,0.05781810816562415,0.3871401585368706,0.06795874378480499,0.7357620285621875,0.13337052808958716,0.0204114986632411,0.020415702307972083,0.05754441141097422
DPF2,ENSG00000133884,PAS30018_AATAAA_0.1,chr11,65352978,65352979,+,proximal pA,up_not_lengthened,0.2380136262486953,0.9508581947826924,0.6352391430540436,0.6180026783596234,0.0408063639937888,0.04240109949728643,NA,0.08586291072365937
DPF2,ENSG00000133884,PAS30019_AATAAA_0.25,chr11,65354260,65354261,+,distal pA,up_not_lengthened,0.2380136262486953,0.9508581947826924,0.6352391430540436,0.6180026783596234,0.0408063639937888,0.04240109949728643,NA,0.08586291072365937
DPH2,ENSG00000132768,PAS766_AATAAA_0.15,chr1,43972777,43972778,+,proximal pA,up_not_lengthened,0.14502383829812768,0.12356524459113044,0.593339225933246,0.6196458255504707,0.06529066768272018,0.06575371968066296,0.085282814,0.09553735770735727
DPH2,ENSG00000132768,PAS767_AATAAA_0.1,chr1,43973368,43973369,+,distal pA,up_not_lengthened,0.14502383829812768,0.12356524459113044,0.593339225933246,0.6196458255504707,0.06529066768272018,0.06575371968066296,0.085282814,0.09553735770735727
DUSP14,ENSG00000276023,PAS42693_AATAAA_0.2,chr17,37513163,37513164,+,proximal pA,up_not_lengthened,0.4326496542130981,0.3387866167011663,1.1464999235352804,1.3095508145976364,0.15286818305361052,-0.02798505728846487,0.045591588,0.1979983113510205
DUSP14,ENSG00000276023,PAS42694_AATAAA_0.4,chr17,37513496,37513497,+,distal pA,up_not_lengthened,0.4326496542130981,0.3387866167011663,1.1464999235352804,1.3095508145976364,0.15286818305361052,-0.02798505728846487,0.045591588,0.1979983113510205
DUSP6,ENSG00000139318,PAS34662_AATAAA_0.35,chr12,89348061,89348062,-,distal pA,up_not_lengthened,0.2946224192979173,0.543825368428716,0.1857228260744452,1.1780649449827414,0.10609301151594075,-0.05287433081169013,0.029463254,0.01941315370874008
DUSP6,ENSG00000139318,PAS34663_AATAAA_0.4,chr12,89348325,89348326,-,proximal pA,up_not_lengthened,0.2946224192979173,0.543825368428716,0.1857228260744452,1.1780649449827414,0.10609301151594075,-0.05287433081169013,0.029463254,0.01941315370874008
EGR1,ENSG00000120738,PAS15460_AATAAA_0.15,chr5,138469301,138469302,+,distal pA,up_not_lengthened,-0.4544438802627456,-0.13637724087692735,-0.6331127838764993,0.9156795958717848,0.016169867844389674,0.024731856457936185,-0.107283267,-0.020773276472985602
EGR1,ENSG00000120738,PAS15459_None_0.15,chr5,138468654,138468655,+,proximal pA,up_not_lengthened,-0.4544438802627456,-0.13637724087692735,-0.6331127838764993,0.9156795958717848,0.016169867844389674,0.024731856457936185,-0.107283267,-0.020773276472985602
EIF4A2,ENSG00000156976,PAS10623_APA_0.3,chr3,186789407,186789408,+,proximal pA,up_not_lengthened,0.6586010803703478,0.6567530935183362,0.4246993265609514,0.7709064487420637,0.09276177590212105,0.03848625181340452,0.09773144305367067,0.14856095665587582
EIF4A2,ENSG00000156976,PAS10624_AATAAA_0.2,chr3,186789893,186789894,+,distal pA,up_not_lengthened,0.6586010803703478,0.6567530935183362,0.4246993265609514,0.7709064487420637,0.09276177590212105,0.03848625181340452,0.09773144305367067,0.14856095665587582
ENTPD7,ENSG00000198018,PAS27671_AATAAA_0.25,chr10,99711238,99711239,+,distal pA,up_not_lengthened,0.04312988196261699,-0.12173886489952628,0.7589329278333835,0.8151894535383326,0.08701196859151494,-0.2665480288602184,0.2948754256590564,-0.00941623414498649
ENTPD7,ENSG00000198018,PAS27669_AATAAA_0.4,chr10,99705690,99705691,+,proximal pA,up_not_lengthened,0.04312988196261699,-0.12173886489952628,0.7589329278333835,0.8151894535383326,0.08701196859151494,-0.2665480288602184,0.2948754256590564,-0.00941623414498649
ERAP2,ENSG00000164308,PAS15151_AATAAA_0.3,chr5,96918768,96918769,+,proximal pA,up_not_lengthened,0.48583072933118304,1.0961039776833543,1.4439413021481298,1.3232273823475955,NA,-0.026118203379774524,NA,0.19545491406281168
ERAP2,ENSG00000164308,PAS15152_AATAAA_0.35,chr5,96919699,96919700,+,distal pA,up_not_lengthened,0.48583072933118304,1.0961039776833543,1.4439413021481298,1.3232273823475955,NA,-0.026118203379774524,NA,0.19545491406281168
ERRFI1,ENSG00000116285,PAS2674_AATAAA_0.2,chr1,8012209,8012210,-,proximal pA,up_not_lengthened,0.5868593701411815,0.8073257548320291,-0.04245342234549242,1.4141594972544105,-0.01422692574831255,0.08324816928378578,0.035103131,0.03263511270690106
ERRFI1,ENSG00000116285,PAS2673_AATAAA_0.3,chr1,8011727,8011728,-,distal pA,up_not_lengthened,0.5868593701411815,0.8073257548320291,-0.04245342234549242,1.4141594972544105,-0.01422692574831255,0.08324816928378578,0.035103131,0.03263511270690106
ESF1,ENSG00000089048,PAS49530_AATAAA_0.25,chr20,13714325,13714326,-,distal pA,up_not_lengthened,0.3991487324551884,0.6477966049747483,0.8462228062359903,0.8103867963526649,0.130267873011781,0.024528299670367404,0.035489504,0.14052664488234834
ESF1,ENSG00000089048,PAS49531_AATAAA_0.4,chr20,13714745,13714746,-,proximal pA,up_not_lengthened,0.3991487324551884,0.6477966049747483,0.8462228062359903,0.8103867963526649,0.130267873011781,0.024528299670367404,0.035489504,0.14052664488234834
EXD2,ENSG00000081177,PAS36851_AATAAA_0.35,chr14,69242355,69242356,+,proximal pA,up_not_lengthened,0.15507979570437308,0.6608023729244352,0.6844336701732276,0.7557431623107604,0.024002546744623765,0.04805296208431853,-0.103901396,-0.0876604355491064
EXD2,ENSG00000081177,PAS36852_AATAAA_0.4,chr14,69244013,69244014,+,distal pA,up_not_lengthened,0.15507979570437308,0.6608023729244352,0.6844336701732276,0.7557431623107604,0.024002546744623765,0.04805296208431853,-0.103901396,-0.0876604355491064
FAS,ENSG00000026103,PAS27535_ATTAAA_0.25,chr10,89015101,89015102,+,proximal pA,up_not_lengthened,0.2269825431340851,0.981979322805322,1.543818724283294,1.843364008776096,0.0975173112927274,-0.31886595406522905,-0.2947801152441325,-0.063449475748595
FAS,ENSG00000026103,PAS27536_ATTAAA_0.05,chr10,89015783,89015784,+,distal pA,up_not_lengthened,0.2269825431340851,0.981979322805322,1.543818724283294,1.843364008776096,0.0975173112927274,-0.31886595406522905,-0.2947801152441325,-0.063449475748595
FBN1,ENSG00000166147,PAS39382_AATAAA_0.05,chr15,48410073,48410074,-,proximal pA,up_not_lengthened,0.3076769650222687,0.6494065679663105,0.8013862024243809,0.9697756460641292,0.03363539624222579,-0.006589054576153573,0.027498346407580202,-0.014263506753040524
FBN1,ENSG00000166147,PAS39380_AATAAA_0.2,chr15,48408313,48408314,-,distal pA,up_not_lengthened,0.3076769650222687,0.6494065679663105,0.8013862024243809,0.9697756460641292,0.03363539624222579,-0.006589054576153573,0.027498346407580202,-0.014263506753040524
FBXO17,ENSG00000269190,PAS48141_None_0.15,chr19,38941401,38941402,-,distal pA,up_not_lengthened,0.010321374757864526,0.6096524065901285,0.6124133031788097,0.7458700397328598,0.03299579245556927,-0.07829658896138908,-0.033095858,0.02131175010727304
FBXO17,ENSG00000269190,PAS48142_APA_0.3,chr19,38942260,38942261,-,proximal pA,up_not_lengthened,0.010321374757864526,0.6096524065901285,0.6124133031788097,0.7458700397328598,0.03299579245556927,-0.07829658896138908,-0.033095858,0.02131175010727304
FBXO33,ENSG00000165355,PAS37482_APA_0.2,chr14,39398454,39398455,-,proximal pA,up_not_lengthened,0.6652194325997118,0.7240501320559412,0.8129383716931841,1.1289599315906222,0.006526399359497448,-0.21715415838870472,-0.136265826,-0.012804055845571316
FBXO33,ENSG00000165355,PAS37481_AATAAA_0.35,chr14,39397755,39397756,-,distal pA,up_not_lengthened,0.6652194325997118,0.7240501320559412,0.8129383716931841,1.1289599315906222,0.006526399359497448,-0.21715415838870472,-0.136265826,-0.012804055845571316
FBXO44,ENSG00000132879,PAS198_ATTAAA_0.15,chr1,11663325,11663326,+,distal pA,up_not_lengthened,0.6059810133352749,1.11967476137235,1.0868183801902631,1.3628276127347705,NA,-0.014996665756926264,-0.010718384,-0.02959400089739717
FBXO44,ENSG00000132879,PAS197_AATAAA_0.1,chr1,11662288,11662289,+,proximal pA,up_not_lengthened,0.6059810133352749,1.11967476137235,1.0868183801902631,1.3628276127347705,NA,-0.014996665756926264,-0.010718384,-0.02959400089739717
FLRT2,ENSG00000185070,PAS37020_APA_0.15,chr14,85625795,85625796,+,proximal pA,up_not_lengthened,-0.13792840014400415,0.9058963456881018,1.0108376375559145,1.5133213312676854,0.19328592588139465,0.23964838569403243,0.3600965358191944,0.049228967833927106
FLRT2,ENSG00000185070,PAS37021_APA_0.35,chr14,85627918,85627919,+,distal pA,up_not_lengthened,-0.13792840014400415,0.9058963456881018,1.0108376375559145,1.5133213312676854,0.19328592588139465,0.23964838569403243,0.3600965358191944,0.049228967833927106
FNDC3B,ENSG00000075420,PAS10479_AATAAA_0.25,chr3,172398770,172398771,+,proximal pA,up_not_lengthened,0.16476568057807275,0.5427446659590605,0.76804726993769,0.593829334532042,-0.3615504877009481,-0.2655908878229287,-0.25104814,-0.1456254711147127
FNDC3B,ENSG00000075420,PAS10481_AATAAA_0.25,chr3,172400695,172400696,+,distal pA,up_not_lengthened,0.16476568057807275,0.5427446659590605,0.76804726993769,0.593829334532042,-0.3615504877009481,-0.2655908878229287,-0.25104814,-0.1456254711147127
FNIP1,ENSG00000217128,PAS16706_AATAAA_0.1,chr5,131641714,131641715,-,distal pA,up_not_lengthened,0.5470485827835733,0.946288815744626,0.5143136253691872,0.6675187929705283,0.02892964746453741,-0.04129591207590666,0.026026239775155623,0.02946601415719896
FNIP1,ENSG00000217128,PAS16707_AATAAA_0.2,chr5,131641955,131641956,-,proximal pA,up_not_lengthened,0.5470485827835733,0.946288815744626,0.5143136253691872,0.6675187929705283,0.02892964746453741,-0.04129591207590666,0.026026239775155623,0.02946601415719896
FRMD6,ENSG00000139926,PAS36609_AATAAA_0.25,chr14,51730723,51730724,+,distal pA,up_not_lengthened,0.9411883364860912,0.7515962133622952,0.3868669735476721,0.6866944814660089,0.12779046552747708,0.03978609493384317,-0.06418599212682614,0.11856607723321194
FRMD6,ENSG00000139926,PAS36608_AATAAA_0.3,chr14,51730453,51730454,+,proximal pA,up_not_lengthened,0.9411883364860912,0.7515962133622952,0.3868669735476721,0.6866944814660089,0.12779046552747708,0.03978609493384317,-0.06418599212682614,0.11856607723321194
FYN,ENSG00000010810,PAS19517_ATTAAA_0.15,chr6,111660333,111660334,-,distal pA,up_not_lengthened,0.5995214601169275,0.8122455912269385,0.04847242697809029,0.6060244277255612,0.047916469014707946,-0.03496625683710432,0.093370394,0.1664910947938157
FYN,ENSG00000010810,PAS19518_AATAAA_0.25,chr6,111661283,111661284,-,proximal pA,up_not_lengthened,0.5995214601169275,0.8122455912269385,0.04847242697809029,0.6060244277255612,0.047916469014707946,-0.03496625683710432,0.093370394,0.1664910947938157
GABARAPL1,ENSG00000139112,PAS32176_ATTAAA_0.35,chr12,10222544,10222545,+,proximal pA,up_not_lengthened,0.2796163649728208,0.6935651082657996,0.47609762310085657,0.6889465261295578,0.09239365102736304,0.09691151580977045,0.174234156,0.14372106160884401
GABARAPL1,ENSG00000139112,PAS32177_AATAAA_0.4,chr12,10223122,10223123,+,distal pA,up_not_lengthened,0.2796163649728208,0.6935651082657996,0.47609762310085657,0.6889465261295578,0.09239365102736304,0.09691151580977045,0.174234156,0.14372106160884401
GDAP1,ENSG00000104381,PAS23025_AATAAA_0.35,chr8,74366872,74366873,+,distal pA,up_not_lengthened,0.4191825975862916,1.1017083789377191,1.6662319701147477,1.0477650031381387,-0.06915627679780761,-0.08317023347685842,5.050150000000002e-4,0.1168493122702638
GDAP1,ENSG00000104381,PAS23024_AATAAA_0.35,chr8,74365828,74365829,+,proximal pA,up_not_lengthened,0.4191825975862916,1.1017083789377191,1.6662319701147477,1.0477650031381387,-0.06915627679780761,-0.08317023347685842,5.050150000000002e-4,0.1168493122702638
GFPT1,ENSG00000198380,PAS7824_AATAAA_0.4,chr2,69319781,69319782,-,distal pA,up_not_lengthened,-0.02351725766962589,0.07357338521216034,-0.3336252037469304,0.7300976493612533,-0.15044191472104196,-0.17792182654338828,-0.2586136108624638,-0.0906896962548717
GFPT1,ENSG00000198380,PAS7827_ATTAAA_0.25,chr2,69325274,69325275,-,proximal pA,up_not_lengthened,-0.02351725766962589,0.07357338521216034,-0.3336252037469304,0.7300976493612533,-0.15044191472104196,-0.17792182654338828,-0.2586136108624638,-0.0906896962548717
GMCL1,ENSG00000087338,PAS5789_AATAAA_0.45,chr2,69881365,69881366,+,distal pA,up_not_lengthened,0.13281320788808026,0.19209133611671225,0.2484509155944821,0.615901562096925,-0.0410888432013832,0.014052559338515876,0.24107963994054082,0.11833619382723426
GMCL1,ENSG00000087338,PAS5788_AATAAA_0.45,chr2,69880251,69880252,+,proximal pA,up_not_lengthened,0.13281320788808026,0.19209133611671225,0.2484509155944821,0.615901562096925,-0.0410888432013832,0.014052559338515876,0.24107963994054082,0.11833619382723426
GOLGA3,ENSG00000090615,PAS35290_AATAAA_0.3,chr12,132768914,132768915,-,distal pA,up_not_lengthened,0.2036140270634995,0.36017855057204995,0.4617000761573143,0.7552593268253432,-0.014204143555016424,-0.12009522929936713,-0.127247364,-0.050697388589382775
GOLGA3,ENSG00000090615,PAS35291_APA_0.35,chr12,132771056,132771057,-,proximal pA,up_not_lengthened,0.2036140270634995,0.36017855057204995,0.4617000761573143,0.7552593268253432,-0.014204143555016424,-0.12009522929936713,-0.127247364,-0.050697388589382775
GOLGA8B,ENSG00000215252,PAS39200_ATTAAA_0.2,chr15,34525277,34525278,-,distal pA,up_not_lengthened,0.2609281172672576,0.4970167063267229,0.930116823960049,0.7790854944846486,0.0841685975292677,-0.04172623796643937,0.10347637700000001,0.05176955567479019
GOLGA8B,ENSG00000215252,PAS39201_AATAAA_0.4,chr15,34525656,34525657,-,proximal pA,up_not_lengthened,0.2609281172672576,0.4970167063267229,0.930116823960049,0.7790854944846486,0.0841685975292677,-0.04172623796643937,0.10347637700000001,0.05176955567479019
GOSR1,ENSG00000108587,PAS42538_ATTAAA_0.1,chr17,30522608,30522609,+,proximal pA,up_not_lengthened,0.341436039354745,0.5724745315446051,0.702589505969719,0.7954593747262266,0.04955097368380999,-0.011404176770787283,0.055598472,0.13499162331840553
GOSR1,ENSG00000108587,PAS42540_AATAAA_0.2,chr17,30525630,30525631,+,distal pA,up_not_lengthened,0.341436039354745,0.5724745315446051,0.702589505969719,0.7954593747262266,0.04955097368380999,-0.011404176770787283,0.055598472,0.13499162331840553
GPCPD1,ENSG00000125772,PAS49499_AATAAA_0.25,chr20,5544440,5544441,-,distal pA,up_not_lengthened,0.8059515252878158,1.1686435841638854,1.0191624730846756,0.6399695695555657,-0.027535617109146787,-0.10000024260046066,0.023899362409434743,-0.011337734902555185
GPCPD1,ENSG00000125772,PAS49500_AATAAA_0.25,chr20,5546642,5546643,-,proximal pA,up_not_lengthened,0.8059515252878158,1.1686435841638854,1.0191624730846756,0.6399695695555657,-0.027535617109146787,-0.10000024260046066,0.023899362409434743,-0.011337734902555185
GPR4,ENSG00000177464,PAS48309_AATAAA_0.35,chr19,45589766,45589767,-,distal pA,up_not_lengthened,0.31000621401793393,0.8192275947686548,1.574836641262929,0.8280681062252367,NA,NA,0.359109696,0.1236131222980541
GPR4,ENSG00000177464,PAS48310_APA_0.1,chr19,45590643,45590644,-,proximal pA,up_not_lengthened,0.31000621401793393,0.8192275947686548,1.574836641262929,0.8280681062252367,NA,NA,0.359109696,0.1236131222980541
GRAMD2B,ENSG00000155324,PAS15307_AATAAA_0.35,chr5,126494146,126494147,+,distal pA,up_not_lengthened,0.24914177900671264,0.7652285278908528,1.2858389944448017,1.278012219916431,-0.007042095898782297,0.17932265752022047,0.024161622046130236,0.18632398701998026
GRAMD2B,ENSG00000155324,PAS15306_AATAAA_0.2,chr5,126493910,126493911,+,proximal pA,up_not_lengthened,0.24914177900671264,0.7652285278908528,1.2858389944448017,1.278012219916431,-0.007042095898782297,0.17932265752022047,0.024161622046130236,0.18632398701998026
GSPT2,ENSG00000189369,PAS51969_AATAAA_0.25,chrX,51745926,51745927,+,proximal pA,up_not_lengthened,0.35190681222634784,0.40989499139678665,0.477387798558792,0.657542850931299,0.27133557162551214,0.2420188341422233,-0.1220174859910049,-0.054834543738866315
GSPT2,ENSG00000189369,PAS51970_AATAAA_0.4,chrX,51746227,51746228,+,distal pA,up_not_lengthened,0.35190681222634784,0.40989499139678665,0.477387798558792,0.657542850931299,0.27133557162551214,0.2420188341422233,-0.1220174859910049,-0.054834543738866315
HBEGF,ENSG00000113070,PAS16859_AATAAA_0.05,chr5,140332843,140332844,-,distal pA,up_not_lengthened,0.3824022376368401,0.18630017394422205,0.7772920312815712,1.246014080538448,0.13270021137512733,0.12370234025934035,0.2734643295624146,0.10661496140496185
HBEGF,ENSG00000113070,PAS16860_APA_0.3,chr5,140333680,140333681,-,proximal pA,up_not_lengthened,0.3824022376368401,0.18630017394422205,0.7772920312815712,1.246014080538448,0.13270021137512733,0.12370234025934035,0.2734643295624146,0.10661496140496185
HELZ,ENSG00000198265,PAS44784_AATAAA_0.25,chr17,67070445,67070446,-,distal pA,up_not_lengthened,0.17662334414668082,0.6717686639834525,0.689972767270763,0.6304082938743298,-0.006046841463518637,0.0038115626628532073,0.0404549324491603,0.1671049330446407
HELZ,ENSG00000198265,PAS44787_AATAAA_0.35,chr17,67077751,67077752,-,proximal pA,up_not_lengthened,0.17662334414668082,0.6717686639834525,0.689972767270763,0.6304082938743298,-0.006046841463518637,0.0038115626628532073,0.0404549324491603,0.1671049330446407
HS1BP3,ENSG00000118960,PAS7378_AATAAA_0.2,chr2,20617823,20617824,-,proximal pA,up_not_lengthened,-0.4352307230067098,0.2730984868460571,0.5476985243895008,0.7199173443892046,NA,NA,NA,0.087685615886477
HS1BP3,ENSG00000118960,PAS7377_APA_0.15,chr2,20616835,20616836,-,distal pA,up_not_lengthened,-0.4352307230067098,0.2730984868460571,0.5476985243895008,0.7199173443892046,NA,NA,NA,0.087685615886477
ICAM1,ENSG00000090339,PAS46239_AATAAA_0.1,chr19,10286613,10286614,+,distal pA,up_not_lengthened,0.5587885633941756,0.9252494006975456,0.6731837922803854,0.7836483609806845,0.0553173234734938,-0.010367418461307315,0.015010955155529833,0.08274678481407197
ICAM1,ENSG00000090339,PAS46238_None_0.15,chr19,10286383,10286384,+,proximal pA,up_not_lengthened,0.5587885633941756,0.9252494006975456,0.6731837922803854,0.7836483609806845,0.0553173234734938,-0.010367418461307315,0.015010955155529833,0.08274678481407197
IFFO1,ENSG00000010295,PAS33760_APA_0.15,chr12,6539539,6539540,-,distal pA,up_not_lengthened,0.3907063376619319,0.948431170885372,0.9659767620600852,1.486881773447838,-0.02825092466848944,0.09214566199700502,0.0818120601925599,0.12977289925120183
IFFO1,ENSG00000010295,PAS33761_None_0.1,chr12,6540188,6540189,-,proximal pA,up_not_lengthened,0.3907063376619319,0.948431170885372,0.9659767620600852,1.486881773447838,-0.02825092466848944,0.09214566199700502,0.0818120601925599,0.12977289925120183
IL27RA,ENSG00000104998,PAS46353_AATAAA_0.45,chr19,14052720,14052721,+,proximal pA,up_not_lengthened,-0.12580329516525054,0.3746099802880138,0.7801276888577173,0.6469441393168741,0.040435335101423386,0.019491540178820765,-0.018129306,0.12627350458153608
